FileFormat:0002.2 file with temperature of atmosphere
200
local	GMT or Local
0	GMT-Local=[hours]
0	Height[m]
0	0	0	Longitude                [grd]               [min]               [sec]
0	0	0	Latitude                [grd]               [min]               [sec]
N	NS
59,40	Freq[GHz]
0,00	dTemostat[K]
0,150	MessErr[K]
0,248	//[grad/step]
version 14.0.20110218
MTP5H033F5940K-33.00D180214+A1.1
Commentary:
enter comment
End Of Commentary

SYSTEM\alaska.dat
data time	0	50	100	150	200	250	300	350	400	450	500	550	600	OutsideTemperature	Quality
27/01/2020 05:00:00	2,44	3,28	3,45	3,23	2,75	2,01	1,21	0,67	0,39	0,11	-0,11	-0,27	-0,43	2,50	0
27/01/2020 05:05:00	2,40	3,37	3,45	3,08	2,45	1,66	0,89	0,40	0,17	-0,05	-0,20	-0,27	-0,35	2,39	0
27/01/2020 05:10:00	2,37	3,28	3,49	3,15	2,53	1,69	0,91	0,38	0,08	-0,18	-0,36	-0,44	-0,51	2,30	0
27/01/2020 05:15:00	2,34	3,25	3,38	3,08	2,46	1,68	0,90	0,38	0,10	-0,15	-0,34	-0,45	-0,56	2,37	0
27/01/2020 05:20:00	2,31	3,24	3,40	3,06	2,44	1,58	0,77	0,22	-0,08	-0,35	-0,54	-0,64	-0,75	2,37	0
27/01/2020 05:25:00	2,34	3,29	3,42	3,06	2,42	1,54	0,68	0,10	-0,21	-0,48	-0,68	-0,80	-0,92	2,36	0
27/01/2020 05:30:00	2,32	3,21	3,43	3,10	2,52	1,62	0,68	0,02	-0,34	-0,65	-0,88	-1,04	-1,19	2,33	0
27/01/2020 05:35:00	2,33	3,28	3,38	2,98	2,26	1,39	0,55	0,00	-0,28	-0,53	-0,69	-0,77	-0,84	2,28	0
27/01/2020 05:40:00	2,24	3,20	3,34	3,01	2,39	1,49	0,59	-0,04	-0,37	-0,67	-0,91	-1,07	-1,24	2,30	0
27/01/2020 05:45:00	2,23	3,12	3,27	2,95	2,30	1,35	0,47	-0,15	-0,50	-0,80	-1,02	-1,16	-1,29	2,27	0
27/01/2020 05:50:00	2,23	3,05	3,16	2,82	2,23	1,36	0,45	-0,17	-0,50	-0,79	-1,02	-1,18	-1,34	2,18	0
27/01/2020 05:55:00	2,21	3,07	3,16	2,76	2,10	1,22	0,35	-0,25	-0,56	-0,84	-1,05	-1,18	-1,31	2,18	0
27/01/2020 06:00:00	2,18	3,07	3,20	2,79	2,13	1,17	0,22	-0,44	-0,80	-1,10	-1,33	-1,47	-1,62	2,13	0
27/01/2020 06:05:00	2,18	3,06	3,14	2,76	2,01	1,05	0,17	-0,46	-0,81	-1,11	-1,33	-1,46	-1,60	2,16	0
27/01/2020 06:10:00	2,10	3,10	3,20	2,66	1,99	1,02	0,17	-0,40	-0,70	-0,95	-1,13	-1,22	-1,30	2,11	0
27/01/2020 06:15:00	2,08	3,02	3,09	2,59	1,82	0,82	-0,08	-0,70	-1,03	-1,29	-1,47	-1,56	-1,64	2,11	0
27/01/2020 06:20:00	1,60	2,19	2,18	1,81	1,24	0,52	-0,21	-0,66	-0,86	-1,05	-1,17	-1,23	-1,28	1,17	0
27/01/2020 06:25:00	1,57	2,05	2,10	1,78	1,31	0,55	-0,15	-0,64	-0,89	-1,11	-1,28	-1,39	-1,49	0,98	0
27/01/2020 06:30:00	1,20	1,72	1,78	1,45	0,93	0,20	-0,53	-1,04	-1,31	-1,55	-1,73	-1,85	-1,97	0,84	0
27/01/2020 06:35:00	0,91	1,42	1,51	1,21	0,73	-0,09	-0,87	-1,43	-1,72	-1,97	-2,16	-2,29	-2,41	0,81	0
27/01/2020 06:40:00	0,86	1,35	1,51	1,28	0,71	-0,21	-1,06	-1,72	-2,11	-2,41	-2,64	-2,79	-2,95	0,84	0
27/01/2020 06:45:00	0,94	1,41	1,53	1,24	0,74	-0,21	-1,11	-1,78	-2,16	-2,45	-2,69	-2,85	-3,01	0,89	0
27/01/2020 06:50:00	0,86	1,42	1,53	1,29	0,77	-0,08	-0,98	-1,63	-1,96	-2,24	-2,46	-2,61	-2,76	0,89	0
27/01/2020 06:55:00	0,88	1,45	1,68	1,40	0,80	-0,18	-1,16	-1,91	-2,35	-2,69	-2,95	-3,13	-3,30	0,85	0
27/01/2020 07:00:00	0,81	1,35	1,39	1,17	0,55	-0,33	-1,19	-1,83	-2,17	-2,45	-2,67	-2,82	-2,98	0,77	0
27/01/2020 07:05:00	0,77	1,28	1,40	1,02	0,35	-0,62	-1,57	-2,26	-2,64	-2,93	-3,14	-3,25	-3,36	0,79	0
27/01/2020 07:10:00	0,80	1,21	1,32	1,00	0,41	-0,53	-1,43	-2,12	-2,50	-2,80	-3,03	-3,17	-3,32	0,78	0
27/01/2020 07:15:00	0,61	1,20	1,22	0,78	0,12	-0,78	-1,72	-2,38	-2,70	-2,96	-3,16	-3,28	-3,40	0,65	0
27/01/2020 07:20:00	0,59	1,10	1,13	0,80	0,14	-0,83	-1,73	-2,40	-2,77	-3,06	-3,28	-3,42	-3,57	0,55	0
27/01/2020 07:25:00	0,58	1,02	1,06	0,65	0,05	-0,89	-1,82	-2,51	-2,86	-3,14	-3,36	-3,51	-3,65	0,51	0
27/01/2020 07:30:00	0,49	0,91	0,93	0,64	0,01	-0,95	-1,95	-2,69	-3,09	-3,40	-3,66	-3,85	-4,04	0,46	0
27/01/2020 07:35:00	0,41	0,89	0,88	0,55	-0,15	-1,11	-2,05	-2,76	-3,14	-3,45	-3,69	-3,87	-4,05	0,42	0
27/01/2020 07:40:00	0,43	0,90	0,89	0,46	-0,19	-1,19	-2,11	-2,80	-3,16	-3,45	-3,67	-3,82	-3,97	0,41	0
27/01/2020 07:45:00	0,40	0,85	0,76	0,32	-0,40	-1,33	-2,24	-2,88	-3,20	-3,45	-3,65	-3,77	-3,89	0,45	0
27/01/2020 07:50:00	0,37	0,79	0,70	0,30	-0,38	-1,37	-2,31	-3,01	-3,38	-3,66	-3,90	-4,08	-4,26	0,33	0
27/01/2020 07:55:00	0,33	0,71	0,63	0,26	-0,41	-1,35	-2,28	-2,97	-3,32	-3,61	-3,84	-4,02	-4,20	0,35	0
27/01/2020 08:00:00	0,32	0,72	0,69	0,38	-0,27	-1,20	-2,18	-2,89	-3,26	-3,55	-3,79	-3,97	-4,16	0,32	0
27/01/2020 08:05:00	0,33	0,81	0,77	0,36	-0,35	-1,35	-2,27	-2,95	-3,31	-3,59	-3,81	-3,94	-4,08	0,30	0
27/01/2020 08:10:00	0,29	0,74	0,72	0,29	-0,46	-1,45	-2,35	-3,02	-3,40	-3,67	-3,89	-4,01	-4,14	0,29	0
27/01/2020 08:15:00	0,33	0,86	0,83	0,40	-0,32	-1,34	-2,28	-2,97	-3,35	-3,63	-3,85	-4,00	-4,15	0,39	0
27/01/2020 08:20:00	0,32	0,79	0,71	0,27	-0,50	-1,41	-2,32	-2,95	-3,27	-3,51	-3,69	-3,80	-3,90	0,36	0
27/01/2020 08:25:00	0,38	0,79	0,71	0,35	-0,27	-1,20	-2,10	-2,74	-3,06	-3,33	-3,54	-3,70	-3,85	0,31	0
27/01/2020 08:30:00	0,46	0,86	0,78	0,41	-0,28	-1,24	-2,20	-2,89	-3,25	-3,53	-3,76	-3,92	-4,08	0,43	0
27/01/2020 08:35:00	0,38	0,90	0,82	0,35	-0,42	-1,42	-2,42	-3,14	-3,50	-3,79	-4,01	-4,17	-4,32	0,39	0
27/01/2020 08:40:00	-0,03	0,09	-0,31	-0,87	-1,55	-2,29	-2,88	-3,25	-3,39	-3,52	-3,61	-3,66	-3,71	-0,40	0
27/01/2020 08:45:00	-0,18	-0,12	-0,44	-0,88	-1,42	-2,09	-2,77	-3,22	-3,39	-3,55	-3,70	-3,81	-3,93	-0,62	0
27/01/2020 08:50:00	-0,14	-0,05	-0,33	-0,79	-1,41	-2,16	-2,87	-3,34	-3,54	-3,71	-3,84	-3,92	-4,00	-0,78	0
27/01/2020 08:55:00	-0,45	-0,36	-0,55	-1,00	-1,58	-2,37	-3,15	-3,70	-3,95	-4,15	-4,32	-4,44	-4,56	-0,67	0
27/01/2020 09:00:00	-0,44	-0,29	-0,56	-0,98	-1,58	-2,42	-3,15	-3,66	-3,89	-4,08	-4,24	-4,34	-4,45	-0,74	0
27/01/2020 09:05:00	-0,41	-0,26	-0,56	-1,10	-1,74	-2,54	-3,31	-3,81	-4,01	-4,17	-4,30	-4,37	-4,45	-0,68	0
27/01/2020 09:10:00	-0,68	-0,49	-0,74	-1,25	-1,92	-2,78	-3,56	-4,10	-4,35	-4,54	-4,69	-4,79	-4,88	-0,66	0
27/01/2020 09:15:00	-0,62	-0,34	-0,62	-1,15	-1,81	-2,69	-3,46	-3,98	-4,22	-4,41	-4,56	-4,66	-4,76	-0,56	0
27/01/2020 09:20:00	-0,59	-0,42	-0,70	-1,24	-1,94	-2,78	-3,60	-4,16	-4,39	-4,57	-4,71	-4,80	-4,89	-0,50	0
27/01/2020 09:25:00	-0,47	-0,23	-0,50	-1,08	-1,79	-2,70	-3,56	-4,13	-4,38	-4,57	-4,71	-4,79	-4,88	-0,41	0
27/01/2020 09:30:00	-0,46	-0,31	-0,66	-1,15	-1,90	-2,77	-3,53	-4,07	-4,32	-4,52	-4,69	-4,80	-4,91	-0,54	0
27/01/2020 09:35:00	-0,35	-0,36	-0,58	-1,00	-1,61	-2,46	-3,31	-3,93	-4,22	-4,45	-4,65	-4,79	-4,93	-0,37	0
27/01/2020 09:40:00	-0,44	-0,26	-0,52	-1,05	-1,78	-2,72	-3,60	-4,22	-4,52	-4,74	-4,92	-5,03	-5,15	-0,79	0
27/01/2020 09:45:00	-0,54	-0,33	-0,56	-1,12	-1,89	-2,81	-3,72	-4,36	-4,67	-4,89	-5,07	-5,18	-5,30	-0,77	0
27/01/2020 09:50:00	-0,70	-0,59	-0,86	-1,37	-2,08	-3,02	-3,90	-4,54	-4,85	-5,09	-5,29	-5,44	-5,59	-0,59	0
27/01/2020 09:55:00	-0,69	-0,51	-0,92	-1,52	-2,30	-3,16	-3,89	-4,37	-4,57	-4,71	-4,83	-4,88	-4,93	-0,64	0
27/01/2020 10:00:00	-0,73	-0,69	-0,97	-1,52	-2,13	-3,05	-3,91	-4,53	-4,82	-5,05	-5,24	-5,39	-5,54	-0,81	0
27/01/2020 10:05:00	-0,77	-0,68	-1,01	-1,54	-2,30	-3,24	-4,06	-4,66	-4,95	-5,15	-5,33	-5,44	-5,55	-0,93	0
27/01/2020 10:10:00	-0,79	-0,63	-0,95	-1,56	-2,32	-3,26	-4,13	-4,73	-5,00	-5,19	-5,34	-5,43	-5,52	-0,79	0
27/01/2020 10:15:00	-0,80	-0,73	-1,06	-1,58	-2,26	-3,17	-4,01	-4,60	-4,88	-5,09	-5,28	-5,41	-5,54	-0,96	0
27/01/2020 10:20:00	-1,02	-0,88	-1,21	-1,83	-2,52	-3,47	-4,31	-4,89	-5,14	-5,32	-5,48	-5,57	-5,66	-1,02	0
27/01/2020 10:25:00	-1,04	-0,92	-1,25	-1,87	-2,60	-3,55	-4,45	-5,07	-5,34	-5,54	-5,70	-5,81	-5,91	-1,14	0
27/01/2020 10:30:00	-1,05	-1,01	-1,31	-1,79	-2,48	-3,37	-4,25	-4,90	-5,21	-5,44	-5,65	-5,81	-5,98	-1,12	0
27/01/2020 10:35:00	-1,07	-0,96	-1,32	-1,93	-2,67	-3,58	-4,46	-5,04	-5,29	-5,46	-5,59	-5,67	-5,75	-1,19	0
27/01/2020 10:40:00	-1,04	-0,94	-1,28	-1,86	-2,63	-3,55	-4,40	-5,00	-5,28	-5,48	-5,65	-5,76	-5,87	-1,07	0
27/01/2020 10:45:00	-1,05	-0,93	-1,34	-1,92	-2,68	-3,59	-4,44	-5,02	-5,26	-5,44	-5,60	-5,70	-5,81	-1,11	0
27/01/2020 10:50:00	-1,07	-0,97	-1,30	-1,90	-2,68	-3,52	-4,36	-4,94	-5,20	-5,39	-5,55	-5,65	-5,75	-1,16	0
27/01/2020 10:55:00	-1,08	-0,97	-1,43	-2,15	-2,89	-3,73	-4,52	-5,02	-5,19	-5,32	-5,43	-5,49	-5,55	-1,01	0
27/01/2020 11:00:00	-1,11	-0,96	-1,41	-2,04	-2,92	-3,79	-4,57	-5,07	-5,29	-5,43	-5,53	-5,58	-5,62	-1,00	0
27/01/2020 11:05:00	-1,09	-0,92	-1,34	-2,06	-2,91	-3,80	-4,64	-5,18	-5,40	-5,54	-5,65	-5,69	-5,74	-0,99	0
27/01/2020 11:10:00	-1,04	-0,93	-1,31	-1,96	-2,82	-3,75	-4,65	-5,28	-5,56	-5,75	-5,91	-6,01	-6,10	-1,04	0
27/01/2020 11:15:00	-1,04	-0,87	-1,33	-2,08	-2,94	-3,86	-4,66	-5,18	-5,38	-5,52	-5,62	-5,65	-5,69	-0,85	0
27/01/2020 11:20:00	-0,97	-0,87	-1,33	-1,98	-2,82	-3,67	-4,56	-5,16	-5,41	-5,60	-5,77	-5,89	-6,02	-0,84	0
27/01/2020 11:25:00	-0,92	-0,88	-1,46	-2,23	-3,04	-3,92	-4,72	-5,20	-5,36	-5,48	-5,57	-5,62	-5,67	-0,76	0
27/01/2020 11:30:00	-0,95	-0,83	-1,32	-1,95	-2,79	-3,68	-4,46	-4,99	-5,21	-5,38	-5,53	-5,63	-5,73	-0,72	0
27/01/2020 11:35:00	-0,93	-0,82	-1,27	-2,04	-2,89	-3,87	-4,69	-5,24	-5,48	-5,65	-5,77	-5,83	-5,88	-0,61	0
27/01/2020 11:40:00	-0,87	-0,88	-1,31	-1,91	-2,68	-3,63	-4,52	-5,15	-5,43	-5,65	-5,84	-5,98	-6,12	-0,64	0
27/01/2020 11:45:00	-0,92	-0,86	-1,24	-1,89	-2,74	-3,63	-4,56	-5,20	-5,48	-5,68	-5,85	-5,96	-6,07	-1,02	0
27/01/2020 11:50:00	-0,95	-0,87	-1,26	-1,86	-2,68	-3,62	-4,56	-5,21	-5,50	-5,71	-5,90	-6,03	-6,15	-0,88	0
27/01/2020 11:55:00	-1,02	-0,99	-1,39	-2,11	-2,82	-3,75	-4,67	-5,29	-5,53	-5,71	-5,87	-5,97	-6,08	-0,86	0
27/01/2020 12:00:00	-1,09	-0,95	-1,49	-2,31	-3,11	-4,03	-4,82	-5,31	-5,48	-5,59	-5,69	-5,72	-5,76	-1,03	0
27/01/2020 12:05:00	-1,06	-0,96	-1,46	-2,24	-3,12	-4,01	-4,86	-5,40	-5,60	-5,74	-5,84	-5,88	-5,93	-1,17	0
27/01/2020 12:10:00	-1,10	-0,99	-1,57	-2,33	-3,17	-4,03	-4,80	-5,27	-5,42	-5,53	-5,62	-5,67	-5,71	-1,06	0
27/01/2020 12:15:00	-1,05	-1,06	-1,59	-2,30	-3,06	-3,96	-4,77	-5,30	-5,51	-5,67	-5,81	-5,91	-6,00	-1,02	0
27/01/2020 12:20:00	-1,07	-1,04	-1,59	-2,36	-3,18	-4,03	-4,80	-5,30	-5,48	-5,61	-5,73	-5,79	-5,86	-1,23	0
27/01/2020 12:25:00	-1,04	-0,94	-1,44	-2,19	-3,02	-3,94	-4,77	-5,32	-5,55	-5,71	-5,86	-5,95	-6,04	-1,19	0
27/01/2020 12:30:00	-1,01	-1,07	-1,60	-2,36	-3,25	-4,13	-4,97	-5,52	-5,74	-5,89	-6,01	-6,08	-6,14	-1,01	0
27/01/2020 12:35:00	-1,17	-1,12	-1,72	-2,58	-3,36	-4,23	-4,98	-5,42	-5,56	-5,65	-5,73	-5,76	-5,80	-1,22	0
27/01/2020 12:40:00	-1,15	-1,17	-1,80	-2,62	-3,43	-4,30	-5,06	-5,52	-5,65	-5,75	-5,82	-5,85	-5,87	-1,14	0
27/01/2020 12:45:00	-1,20	-1,14	-1,70	-2,43	-3,20	-4,09	-4,91	-5,43	-5,62	-5,77	-5,90	-6,00	-6,09	-1,21	0
27/01/2020 12:50:00	-1,10	-1,05	-1,61	-2,33	-3,26	-4,17	-4,95	-5,47	-5,68	-5,83	-5,95	-6,01	-6,07	-1,01	0
27/01/2020 12:55:00	-1,18	-1,12	-1,73	-2,52	-3,36	-4,25	-5,03	-5,52	-5,69	-5,82	-5,94	-6,01	-6,08	-1,34	0
27/01/2020 13:00:00	-1,25	-1,22	-1,71	-2,45	-3,24	-4,15	-4,96	-5,49	-5,70	-5,84	-5,96	-6,02	-6,09	-1,49	0
27/01/2020 13:05:00	-1,27	-1,26	-1,80	-2,41	-3,21	-4,08	-4,83	-5,34	-5,55	-5,71	-5,85	-5,95	-6,05	-1,42	0
27/01/2020 13:10:00	-1,28	-1,29	-1,80	-2,46	-3,17	-4,00	-4,74	-5,21	-5,37	-5,49	-5,59	-5,66	-5,72	-1,53	0
27/01/2020 13:15:00	-1,46	-1,41	-1,89	-2,55	-3,38	-4,25	-5,04	-5,56	-5,76	-5,90	-6,01	-6,07	-6,13	-1,60	0
27/01/2020 13:20:00	-1,57	-1,31	-1,73	-2,40	-3,18	-4,13	-4,98	-5,56	-5,79	-5,96	-6,11	-6,21	-6,31	-1,29	0
27/01/2020 13:25:00	-1,30	-1,16	-1,66	-2,40	-3,27	-4,11	-4,85	-5,31	-5,49	-5,60	-5,69	-5,71	-5,74	-1,23	0
27/01/2020 13:30:00	-1,25	-0,96	-1,53	-2,35	-3,24	-4,09	-4,75	-5,13	-5,25	-5,33	-5,39	-5,39	-5,40	-1,07	0
27/01/2020 13:35:00	-1,19	-0,87	-1,31	-2,16	-3,11	-4,06	-4,90	-5,44	-5,66	-5,80	-5,90	-5,92	-5,95	-0,92	0
27/01/2020 13:40:00	-1,19	-0,92	-1,42	-2,24	-3,19	-4,05	-4,76	-5,20	-5,36	-5,47	-5,53	-5,53	-5,53	-1,18	0
27/01/2020 13:45:00	-1,16	-0,88	-1,35	-2,13	-2,97	-3,88	-4,70	-5,22	-5,39	-5,52	-5,61	-5,66	-5,70	-1,08	0
27/01/2020 13:50:00	-1,21	-0,80	-1,28	-2,17	-3,08	-4,02	-4,84	-5,33	-5,49	-5,60	-5,67	-5,67	-5,68	-1,12	0
27/01/2020 13:55:00	-1,26	-0,94	-1,35	-2,06	-2,93	-3,80	-4,60	-5,12	-5,31	-5,45	-5,56	-5,61	-5,66	-1,22	0
27/01/2020 14:00:00	-1,11	-0,84	-1,34	-2,12	-2,92	-3,80	-4,51	-4,95	-5,11	-5,23	-5,33	-5,38	-5,43	-1,19	0
