FileFormat:0002.2 file with temperature of atmosphere
200
local	GMT or Local
0	GMT-Local=[hours]
0	Height[m]
0	0	0	Longitude                [grd]               [min]               [sec]
0	0	0	Latitude                [grd]               [min]               [sec]
N	NS
59,40	Freq[GHz]
0,00	dTemostat[K]
0,150	MessErr[K]
0,248	//[grad/step]
version 14.0.20110218
MTP5H033F5940K-33.00D180214+A1.1
Commentary:
enter comment
End Of Commentary

SYSTEM\summer.dat
data time	0	50	100	150	200	250	300	350	400	450	500	550	600	OutsideTemperature	Quality
27/05/2020 01:25:00	11,92	13,53	14,27	14,30	14,13	13,81	13,38	12,94	12,50	12,02	11,48	10,91	10,35	11,73	0
27/05/2020 01:30:00	11,69	13,36	14,09	14,10	13,92	13,58	13,14	12,70	12,26	11,78	11,24	10,68	10,13	11,68	0
27/05/2020 01:35:00	11,69	13,32	14,07	14,08	13,89	13,51	13,06	12,61	12,16	11,66	11,10	10,52	9,94	11,67	0
27/05/2020 01:40:00	11,76	13,26	13,99	14,08	13,89	13,47	13,05	12,61	12,16	11,66	11,07	10,47	9,87	11,77	0
27/05/2020 01:45:00	11,74	13,21	13,89	13,89	13,70	13,39	12,93	12,48	12,05	11,58	11,04	10,48	9,93	11,74	0
27/05/2020 01:50:00	11,68	13,21	13,98	13,96	13,71	13,34	12,90	12,45	11,98	11,48	10,91	10,33	9,75	11,64	0
27/05/2020 01:55:00	11,57	13,07	13,78	13,77	13,53	13,17	12,72	12,27	11,82	11,33	10,77	10,21	9,64	11,62	0
27/05/2020 02:00:00	11,59	13,04	13,71	13,73	13,48	13,07	12,64	12,19	11,74	11,25	10,68	10,10	9,52	11,59	0
27/05/2020 02:05:00	11,58	13,01	13,73	13,74	13,51	13,11	12,67	12,22	11,76	11,26	10,68	10,10	9,51	11,71	0
27/05/2020 02:10:00	11,61	13,11	13,81	13,79	13,53	13,12	12,64	12,17	11,70	11,19	10,61	10,02	9,43	11,57	0
27/05/2020 02:15:00	11,47	12,78	13,34	13,27	13,04	12,72	12,25	11,81	11,38	10,92	10,41	9,89	9,37	11,35	0
27/05/2020 02:20:00	11,46	12,68	13,28	13,27	13,06	12,71	12,29	11,88	11,45	11,00	10,48	9,95	9,41	11,46	0
27/05/2020 02:25:00	11,47	12,65	13,29	13,34	13,11	12,83	12,42	12,01	11,59	11,13	10,61	10,07	9,53	11,57	0
27/05/2020 02:30:00	11,46	12,74	13,35	13,31	13,07	12,75	12,29	11,85	11,42	10,96	10,43	9,90	9,36	11,50	0
27/05/2020 02:35:00	11,49	12,84	13,31	13,23	12,98	12,61	12,14	11,69	11,26	10,81	10,31	9,80	9,29	11,48	0
27/05/2020 02:40:00	11,67	12,75	13,13	13,01	12,80	12,45	12,07	11,69	11,29	10,89	10,44	9,99	9,53	11,53	0
27/05/2020 02:45:00	11,60	12,48	12,89	12,81	12,63	12,39	12,04	11,69	11,33	10,95	10,53	10,10	9,67	11,45	0
27/05/2020 02:50:00	11,60	12,41	12,84	12,80	12,63	12,39	12,09	11,77	11,41	11,04	10,63	10,21	9,79	11,84	0
27/05/2020 02:55:00	11,54	12,43	12,81	12,77	12,59	12,33	12,01	11,67	11,31	10,94	10,53	10,10	9,68	11,50	0
27/05/2020 03:00:00	11,44	12,34	12,69	12,63	12,47	12,25	11,91	11,57	11,22	10,86	10,47	10,07	9,66	11,30	0
27/05/2020 03:05:00	11,32	12,17	12,43	12,31	12,17	11,97	11,69	11,38	11,06	10,74	10,41	10,07	9,73	11,30	0
27/05/2020 03:10:00	11,39	12,04	12,43	12,49	12,37	12,18	11,93	11,65	11,33	10,99	10,61	10,20	9,79	11,21	0
27/05/2020 03:15:00	11,18	11,84	12,30	12,30	12,23	12,10	11,82	11,52	11,21	10,87	10,50	10,10	9,71	11,15	0
27/05/2020 03:20:00	10,98	11,78	12,21	12,25	12,17	11,98	11,66	11,34	11,01	10,66	10,26	9,84	9,42	11,01	0
27/05/2020 03:25:00	11,06	11,92	12,33	12,27	12,14	11,98	11,61	11,26	10,92	10,57	10,18	9,78	9,38	11,04	0
27/05/2020 03:30:00	11,05	11,86	12,32	12,34	12,22	12,03	11,75	11,44	11,10	10,75	10,35	9,93	9,52	11,05	0
27/05/2020 03:35:00	10,98	11,87	12,31	12,35	12,27	12,07	11,73	11,40	11,06	10,70	10,30	9,87	9,45	11,15	0
27/05/2020 03:40:00	11,05	11,80	12,13	12,13	11,97	11,73	11,43	11,12	10,78	10,43	10,04	9,63	9,23	11,23	0
27/05/2020 03:45:00	11,09	11,78	12,01	11,93	11,75	11,51	11,19	10,86	10,53	10,19	9,82	9,44	9,06	11,13	0
27/05/2020 03:50:00	11,14	11,67	11,86	11,81	11,63	11,43	11,16	10,87	10,56	10,24	9,90	9,55	9,19	11,27	0
27/05/2020 03:55:00	11,12	11,59	11,77	11,68	11,54	11,31	11,00	10,70	10,38	10,06	9,72	9,36	9,00	11,03	0
27/05/2020 04:00:00	11,08	11,61	11,80	11,70	11,49	11,24	10,92	10,59	10,25	9,91	9,54	9,16	8,78	10,92	0
27/05/2020 04:05:00	10,89	11,39	11,58	11,49	11,35	11,09	10,76	10,44	10,12	9,78	9,42	9,05	8,67	10,90	0
27/05/2020 04:10:00	10,93	11,40	11,52	11,46	11,30	11,11	10,85	10,58	10,28	9,99	9,68	9,36	9,03	10,94	0
27/05/2020 04:15:00	10,76	11,38	11,53	11,45	11,31	11,09	10,81	10,52	10,22	9,92	9,60	9,27	8,94	10,83	0
27/05/2020 04:20:00	10,81	11,50	11,70	11,67	11,50	11,21	10,89	10,57	10,23	9,88	9,51	9,12	8,73	10,82	0
27/05/2020 04:25:00	10,82	11,58	11,77	11,68	11,51	11,25	10,91	10,57	10,23	9,90	9,54	9,16	8,79	10,83	0
27/05/2020 04:30:00	10,79	11,49	11,66	11,61	11,41	11,23	10,93	10,62	10,30	9,99	9,66	9,32	8,97	10,75	0
27/05/2020 04:35:00	10,86	11,39	11,54	11,50	11,33	11,05	10,77	10,47	10,15	9,82	9,46	9,09	8,72	10,75	0
27/05/2020 04:40:00	10,72	11,23	11,37	11,33	11,18	10,99	10,64	10,31	10,00	9,68	9,34	8,97	8,61	10,70	0
27/05/2020 04:45:00	10,74	11,22	11,36	11,27	11,10	10,82	10,46	10,12	9,78	9,44	9,07	8,68	8,29	10,81	0
27/05/2020 04:50:00	10,69	11,26	11,38	11,34	11,16	10,94	10,62	10,31	9,99	9,67	9,34	8,98	8,63	10,68	0
27/05/2020 04:55:00	10,74	11,19	11,31	11,25	11,14	10,93	10,61	10,31	10,01	9,70	9,37	9,03	8,68	10,62	0
27/05/2020 05:00:00	10,54	11,18	11,36	11,31	11,16	10,90	10,55	10,21	9,88	9,54	9,18	8,80	8,42	10,60	0
27/05/2020 05:05:00	10,67	11,00	11,10	11,06	10,89	10,66	10,34	10,03	9,72	9,40	9,05	8,69	8,33	10,54	0
27/05/2020 05:10:00	10,65	10,98	11,02	10,95	10,82	10,61	10,27	9,96	9,67	9,37	9,05	8,72	8,38	10,67	0
27/05/2020 05:15:00	10,45	10,84	10,95	10,84	10,68	10,41	10,06	9,72	9,40	9,07	8,72	8,35	7,97	10,47	0
27/05/2020 05:20:00	10,56	10,93	10,97	10,79	10,60	10,30	10,01	9,71	9,39	9,08	8,76	8,43	8,10	10,53	0
27/05/2020 05:25:00	10,45	10,88	10,92	10,83	10,65	10,37	10,02	9,69	9,37	9,05	8,71	8,36	8,00	10,47	0
27/05/2020 05:30:00	10,55	10,97	11,02	10,87	10,65	10,34	9,97	9,62	9,28	8,94	8,59	8,21	7,84	10,51	0
27/05/2020 05:35:00	10,51	10,93	10,97	10,82	10,63	10,37	10,06	9,76	9,45	9,14	8,83	8,50	8,18	10,66	0
27/05/2020 05:40:00	10,62	11,06	11,11	11,05	10,91	10,70	10,40	10,11	9,82	9,53	9,22	8,90	8,58	10,60	0
27/05/2020 05:45:00	10,56	10,88	11,00	10,91	10,80	10,57	10,32	10,04	9,75	9,46	9,14	8,82	8,49	10,53	0
27/05/2020 05:50:00	10,56	10,84	10,95	10,91	10,85	10,72	10,43	10,16	9,89	9,62	9,33	9,01	8,70	10,52	0
27/05/2020 05:55:00	10,56	10,75	10,82	10,82	10,77	10,61	10,41	10,19	9,93	9,68	9,41	9,11	8,81	10,52	0
27/05/2020 06:00:00	10,54	10,75	10,86	10,86	10,74	10,59	10,39	10,16	9,89	9,62	9,33	9,02	8,71	10,48	0
27/05/2020 06:05:00	10,38	10,70	10,90	10,92	10,82	10,68	10,41	10,15	9,86	9,57	9,26	8,91	8,57	10,39	0
27/05/2020 06:10:00	10,43	10,69	10,88	10,90	10,90	10,71	10,43	10,16	9,88	9,59	9,26	8,91	8,55	10,41	0
27/05/2020 06:15:00	10,51	10,83	10,95	10,97	10,85	10,71	10,43	10,15	9,87	9,58	9,28	8,94	8,61	10,55	0
27/05/2020 06:20:00	10,58	10,82	10,88	10,83	10,76	10,64	10,35	10,08	9,82	9,56	9,28	8,99	8,69	10,64	0
27/05/2020 06:25:00	10,76	10,85	10,91	10,84	10,74	10,64	10,32	10,03	9,76	9,49	9,20	8,88	8,57	10,72	0
27/05/2020 06:30:00	10,80	10,93	10,94	10,82	10,61	10,40	10,11	9,82	9,53	9,24	8,93	8,61	8,29	10,83	0
27/05/2020 06:35:00	10,83	10,77	10,67	10,52	10,35	10,14	9,90	9,64	9,37	9,11	8,85	8,56	8,28	10,83	0
27/05/2020 06:40:00	10,90	10,81	10,68	10,49	10,30	10,09	9,86	9,61	9,35	9,09	8,84	8,57	8,30	10,98	0
27/05/2020 06:45:00	11,04	10,87	10,70	10,50	10,30	10,07	9,79	9,52	9,25	8,99	8,72	8,44	8,16	11,11	0
27/05/2020 06:50:00	11,09	10,85	10,60	10,33	10,14	9,88	9,60	9,33	9,06	8,80	8,55	8,29	8,02	11,00	0
27/05/2020 06:55:00	11,13	10,89	10,64	10,39	10,19	9,97	9,70	9,44	9,18	8,93	8,70	8,44	8,19	11,13	0
27/05/2020 07:00:00	11,25	10,88	10,61	10,39	10,18	9,96	9,73	9,50	9,24	9,01	8,77	8,52	8,27	11,20	0
27/05/2020 07:05:00	11,31	10,87	10,62	10,40	10,18	9,96	9,73	9,50	9,25	9,01	8,77	8,51	8,25	11,08	0
27/05/2020 07:10:00	11,21	10,75	10,42	10,15	9,84	9,54	9,22	8,92	8,63	8,35	8,06	7,76	7,46	11,12	0
27/05/2020 07:15:00	11,37	10,86	10,52	10,16	9,82	9,51	9,16	8,84	8,54	8,25	7,97	7,67	7,37	11,42	0
27/05/2020 07:20:00	11,50	11,01	10,68	10,33	9,95	9,53	9,14	8,79	8,45	8,11	7,77	7,41	7,05	11,57	0
27/05/2020 07:25:00	11,65	11,07	10,68	10,34	9,99	9,58	9,21	8,87	8,56	8,24	7,92	7,58	7,24	11,87	0
27/05/2020 07:30:00	11,74	11,13	10,68	10,26	9,87	9,55	9,15	8,80	8,50	8,21	7,92	7,62	7,32	11,67	0
27/05/2020 07:35:00	11,79	11,10	10,63	10,30	9,95	9,62	9,24	8,91	8,62	8,33	8,04	7,73	7,42	11,86	0
27/05/2020 07:40:00	11,76	11,19	10,70	10,33	9,98	9,64	9,25	8,91	8,61	8,32	8,04	7,74	7,44	11,80	0
27/05/2020 07:45:00	12,07	11,35	10,77	10,35	9,96	9,56	9,18	8,85	8,55	8,26	7,98	7,68	7,39	12,29	0
27/05/2020 07:50:00	12,06	11,25	10,74	10,34	9,94	9,53	9,16	8,83	8,53	8,22	7,92	7,60	7,28	12,27	0
27/05/2020 07:55:00	12,24	11,33	10,72	10,28	9,81	9,46	9,07	8,73	8,44	8,15	7,87	7,58	7,28	12,16	0
27/05/2020 08:00:00	12,42	11,31	10,63	10,17	9,78	9,46	9,10	8,80	8,53	8,28	8,04	7,78	7,52	12,30	0
27/05/2020 08:05:00	12,30	11,30	10,71	10,29	9,96	9,62	9,26	8,96	8,69	8,43	8,17	7,89	7,61	12,10	0
27/05/2020 08:10:00	12,28	11,44	10,80	10,37	10,02	9,72	9,35	9,05	8,79	8,55	8,32	8,07	7,82	12,12	0
27/05/2020 08:15:00	12,63	11,55	10,85	10,43	10,06	9,65	9,23	8,88	8,59	8,30	8,00	7,68	7,36	12,54	0
27/05/2020 08:20:00	12,68	11,60	10,83	10,40	9,96	9,57	9,20	8,89	8,61	8,35	8,09	7,82	7,55	12,44	0
27/05/2020 08:25:00	12,93	11,60	10,81	10,32	9,92	9,57	9,20	8,89	8,63	8,38	8,13	7,87	7,60	13,15	0
27/05/2020 08:30:00	13,09	11,67	10,87	10,39	9,93	9,54	9,20	8,91	8,64	8,38	8,13	7,86	7,59	13,35	0
27/05/2020 08:35:00	12,74	11,54	10,85	10,39	10,05	9,72	9,33	9,01	8,74	8,48	8,22	7,94	7,66	13,09	0
27/05/2020 08:40:00	12,63	11,68	10,99	10,53	10,12	9,77	9,35	9,01	8,73	8,45	8,19	7,90	7,62	12,53	0
27/05/2020 08:45:00	12,58	11,87	11,13	10,63	10,12	9,71	9,30	8,94	8,63	8,34	8,07	7,79	7,51	12,74	0
27/05/2020 08:50:00	12,67	11,81	11,04	10,56	10,18	9,73	9,31	8,97	8,68	8,40	8,14	7,86	7,58	12,81	0
27/05/2020 08:55:00	12,88	11,80	11,10	10,66	10,22	9,81	9,37	9,00	8,70	8,40	8,09	7,76	7,44	13,02	0
27/05/2020 09:00:00	12,90	11,68	11,02	10,61	10,22	9,87	9,47	9,14	8,86	8,57	8,28	7,97	7,65	12,90	0
27/05/2020 09:05:00	12,93	11,82	11,04	10,55	10,17	9,82	9,37	9,02	8,74	8,47	8,21	7,92	7,64	12,95	0
27/05/2020 09:10:00	12,76	11,87	11,17	10,72	10,30	9,88	9,51	9,18	8,89	8,61	8,34	8,05	7,76	12,99	0
27/05/2020 09:15:00	13,23	11,93	11,10	10,62	10,17	9,71	9,34	9,02	8,73	8,45	8,18	7,88	7,58	13,42	0
27/05/2020 09:20:00	13,35	11,97	11,17	10,69	10,25	9,81	9,41	9,07	8,78	8,50	8,21	7,89	7,58	13,09	0
27/05/2020 09:25:00	13,35	12,19	11,30	10,68	10,16	9,64	9,15	8,76	8,43	8,12	7,81	7,49	7,17	13,40	0
27/05/2020 09:30:00	13,20	12,02	11,09	10,59	10,11	9,72	9,33	9,01	8,75	8,50	8,26	8,01	7,76	13,06	0
27/05/2020 09:35:00	13,61	11,96	11,05	10,54	10,09	9,73	9,36	9,06	8,80	8,56	8,32	8,05	7,78	13,65	0
27/05/2020 09:40:00	13,55	12,03	11,16	10,64	10,20	9,83	9,48	9,20	8,94	8,70	8,47	8,22	7,97	13,39	0
27/05/2020 09:45:00	13,71	12,31	11,40	10,85	10,41	9,93	9,51	9,17	8,88	8,60	8,32	8,02	7,72	13,47	0
27/05/2020 09:50:00	13,80	12,15	11,28	10,78	10,35	9,95	9,58	9,27	9,01	8,74	8,48	8,19	7,89	13,74	0
27/05/2020 09:55:00	13,94	12,41	11,34	10,72	10,23	9,81	9,39	9,06	8,80	8,55	8,33	8,08	7,84	13,98	0
27/05/2020 10:00:00	14,11	12,24	11,27	10,79	10,36	10,02	9,68	9,40	9,17	8,94	8,71	8,45	8,19	13,64	0
27/05/2020 10:05:00	14,17	12,32	11,34	10,82	10,43	10,04	9,64	9,32	9,07	8,82	8,56	8,28	7,99	13,60	0
27/05/2020 10:10:00	14,21	12,38	11,41	10,85	10,38	9,97	9,58	9,26	9,00	8,74	8,49	8,20	7,92	14,19	0
27/05/2020 10:15:00	14,42	12,40	11,45	10,94	10,56	10,17	9,77	9,47	9,22	8,95	8,68	8,37	8,06	13,64	0
27/05/2020 10:20:00	14,36	12,63	11,54	10,92	10,54	10,16	9,71	9,38	9,14	8,90	8,67	8,42	8,16	13,94	0
27/05/2020 10:25:00	14,33	12,66	11,62	11,10	10,65	10,18	9,76	9,42	9,15	8,88	8,61	8,31	8,01	14,14	0
27/05/2020 10:30:00	14,49	12,60	11,64	11,09	10,68	10,28	9,89	9,58	9,32	9,06	8,80	8,50	8,21	14,49	0
27/05/2020 10:35:00	14,39	12,75	11,84	11,28	10,83	10,40	9,96	9,61	9,34	9,05	8,77	8,46	8,14	14,85	0
27/05/2020 10:40:00	14,57	12,83	11,88	11,34	10,86	10,48	10,04	9,70	9,43	9,16	8,88	8,57	8,26	14,59	0
27/05/2020 10:45:00	14,90	12,93	11,81	11,19	10,70	10,28	9,88	9,57	9,32	9,07	8,84	8,58	8,31	13,99	1
27/05/2020 10:50:00	14,96	12,95	11,91	11,37	10,86	10,41	10,04	9,74	9,47	9,20	8,93	8,63	8,32	14,42	0
27/05/2020 10:55:00	14,86	13,08	12,04	11,44	10,94	10,47	10,05	9,71	9,44	9,16	8,88	8,58	8,28	14,61	0
27/05/2020 11:00:00	14,96	13,11	12,05	11,50	11,06	10,58	10,13	9,79	9,51	9,23	8,93	8,61	8,28	14,92	0
27/05/2020 11:05:00	15,19	13,05	12,00	11,44	11,03	10,61	10,24	9,96	9,72	9,47	9,21	8,93	8,64	15,06	0
27/05/2020 11:10:00	15,33	13,22	12,14	11,57	11,12	10,70	10,30	9,99	9,74	9,48	9,21	8,91	8,61	15,15	1
27/05/2020 11:15:00	15,34	13,21	12,14	11,55	11,10	10,66	10,25	9,93	9,68	9,42	9,14	8,84	8,53	15,59	1
27/05/2020 11:20:00	15,34	13,29	12,17	11,62	11,13	10,71	10,33	10,02	9,77	9,52	9,26	8,97	8,68	15,76	1
27/05/2020 11:25:00	15,22	13,34	12,33	11,78	11,33	10,92	10,48	10,15	9,88	9,61	9,32	9,00	8,68	15,19	0
27/05/2020 11:30:00	15,50	13,38	12,30	11,73	11,22	10,81	10,43	10,13	9,88	9,62	9,36	9,06	8,77	15,53	1
27/05/2020 11:35:00	15,76	13,58	12,27	11,63	11,12	10,71	10,33	10,03	9,81	9,59	9,38	9,15	8,91	15,42	1
27/05/2020 11:40:00	15,56	13,44	12,35	11,78	11,35	10,93	10,53	10,23	9,99	9,74	9,48	9,18	8,89	15,00	1
27/05/2020 11:45:00	15,62	13,50	12,36	11,77	11,30	10,91	10,55	10,26	10,03	9,80	9,56	9,30	9,04	14,85	1
27/05/2020 11:50:00	15,95	13,56	12,40	11,82	11,39	11,00	10,64	10,37	10,15	9,91	9,67	9,39	9,12	15,40	1
27/05/2020 11:55:00	16,07	13,63	12,39	11,83	11,39	11,00	10,63	10,36	10,14	9,91	9,68	9,40	9,13	16,00	1
27/05/2020 12:00:00	16,22	13,92	12,52	11,86	11,39	10,97	10,53	10,22	9,99	9,77	9,54	9,29	9,03	16,16	1
27/05/2020 12:05:00	16,14	13,63	12,43	11,86	11,45	11,14	10,79	10,53	10,33	10,12	9,91	9,65	9,40	15,32	1
27/05/2020 12:10:00	16,75	13,85	12,52	11,96	11,55	11,14	10,77	10,51	10,30	10,08	9,82	9,53	9,23	16,47	1
27/05/2020 12:15:00	16,64	14,00	12,62	11,95	11,45	11,06	10,68	10,40	10,19	9,98	9,76	9,52	9,27	16,74	1
27/05/2020 12:20:00	16,50	14,03	12,71	12,13	11,69	11,27	10,89	10,61	10,39	10,17	9,93	9,66	9,39	15,79	1
27/05/2020 12:25:00	16,71	14,19	12,67	12,01	11,54	11,09	10,75	10,49	10,30	10,11	9,94	9,73	9,52	15,70	1
27/05/2020 12:30:00	17,17	14,20	12,78	12,12	11,59	11,14	10,79	10,53	10,31	10,09	9,85	9,57	9,30	16,29	1
27/05/2020 12:35:00	16,19	14,36	13,35	12,67	12,14	11,60	11,13	10,75	10,43	10,11	9,77	9,41	9,05	16,14	1
27/05/2020 12:40:00	16,28	14,26	13,29	12,73	12,19	11,73	11,28	10,92	10,63	10,31	9,96	9,58	9,20	16,49	0
27/05/2020 12:45:00	16,72	14,29	13,23	12,64	12,17	11,74	11,33	11,02	10,76	10,48	10,17	9,82	9,47	15,87	1
27/05/2020 12:50:00	16,67	14,45	13,49	12,96	12,42	11,88	11,45	11,10	10,79	10,45	10,07	9,65	9,23	16,13	1
27/05/2020 12:55:00	16,33	14,50	13,53	12,99	12,44	11,89	11,46	11,11	10,79	10,46	10,10	9,71	9,33	16,22	0
27/05/2020 13:00:00	15,86	14,50	13,58	13,05	12,56	12,08	11,61	11,23	10,92	10,60	10,26	9,90	9,53	16,01	0
27/05/2020 13:05:00	16,01	14,72	13,67	13,08	12,48	11,90	11,40	10,99	10,66	10,32	9,97	9,60	9,23	16,09	0
27/05/2020 13:10:00	16,26	14,73	13,55	12,92	12,38	11,87	11,43	11,08	10,79	10,51	10,23	9,92	9,62	16,05	0
27/05/2020 13:15:00	16,71	14,75	13,52	12,89	12,43	11,98	11,55	11,22	10,97	10,71	10,45	10,15	9,86	16,79	1
27/05/2020 13:20:00	16,84	14,80	13,56	12,96	12,43	11,96	11,55	11,23	10,97	10,71	10,43	10,13	9,83	17,17	1
27/05/2020 13:25:00	17,02	14,66	13,35	12,75	12,31	11,90	11,51	11,23	11,01	10,78	10,54	10,27	9,99	16,92	1
27/05/2020 13:30:00	17,22	14,56	13,42	12,81	12,39	12,04	11,69	11,42	11,21	10,98	10,73	10,44	10,15	16,04	1
27/05/2020 13:35:00	17,29	14,82	13,53	12,93	12,48	12,08	11,73	11,47	11,25	11,03	10,80	10,52	10,25	17,19	1
27/05/2020 13:40:00	17,28	15,03	13,83	13,28	12,80	12,32	11,86	11,52	11,25	10,96	10,63	10,26	9,89	16,76	1
27/05/2020 13:45:00	17,20	15,21	13,84	13,25	12,69	12,14	11,70	11,36	11,09	10,82	10,53	10,21	9,89	17,27	1
27/05/2020 13:50:00	17,21	15,01	13,82	13,25	12,72	12,25	11,82	11,48	11,21	10,92	10,60	10,25	9,90	17,16	1
27/05/2020 13:55:00	16,81	14,90	13,96	13,39	12,89	12,46	12,02	11,68	11,39	11,08	10,74	10,37	10,00	17,33	0
27/05/2020 14:00:00	16,33	14,46	13,61	13,26	12,88	12,51	12,15	11,87	11,62	11,33	11,01	10,64	10,28	17,66	0
27/05/2020 14:05:00	16,78	14,92	13,77	13,16	12,68	12,25	11,85	11,53	11,28	11,02	10,76	10,47	10,18	18,57	0
27/05/2020 14:10:00	16,85	14,91	13,92	13,34	12,82	12,36	11,95	11,61	11,33	11,02	10,69	10,34	9,98	17,92	0
27/05/2020 14:15:00	16,30	15,03	14,16	13,56	13,01	12,49	12,02	11,64	11,31	10,97	10,62	10,24	9,87	17,16	0
27/05/2020 14:20:00	16,33	15,04	14,22	13,71	13,27	12,73	12,21	11,80	11,46	11,10	10,69	10,26	9,82	17,06	0
27/05/2020 14:25:00	16,51	15,13	14,25	13,65	13,17	12,61	12,12	11,71	11,38	11,03	10,65	10,24	9,84	17,29	0
27/05/2020 14:30:00	16,86	15,20	14,23	13,60	12,98	12,51	12,08	11,72	11,41	11,11	10,78	10,44	10,10	17,66	0
27/05/2020 14:35:00	16,90	15,26	14,13	13,51	12,99	12,45	11,99	11,62	11,33	11,02	10,70	10,36	10,01	17,19	0
27/05/2020 14:40:00	17,44	15,12	14,00	13,32	12,90	12,51	12,09	11,78	11,53	11,27	10,99	10,67	10,36	17,99	1
27/05/2020 14:45:00	17,64	15,15	13,80	13,17	12,69	12,33	11,99	11,73	11,52	11,31	11,10	10,85	10,60	18,10	1
27/05/2020 14:50:00	17,95	15,44	14,10	13,45	12,98	12,54	12,12	11,80	11,56	11,31	11,03	10,71	10,39	17,99	1
27/05/2020 14:55:00	17,75	15,54	14,29	13,68	13,16	12,66	12,21	11,86	11,59	11,29	10,96	10,60	10,24	18,79	1
27/05/2020 15:00:00	17,78	15,53	14,15	13,47	12,95	12,50	12,12	11,84	11,61	11,38	11,16	10,91	10,65	17,67	1
27/05/2020 15:05:00	17,59	15,83	14,48	13,84	13,25	12,74	12,30	11,96	11,69	11,42	11,15	10,85	10,56	17,61	1
27/05/2020 15:10:00	17,92	15,84	14,47	13,82	13,29	12,75	12,32	12,00	11,73	11,47	11,19	10,88	10,58	17,97	1
27/05/2020 15:15:00	17,99	15,74	14,43	13,74	13,23	12,73	12,30	11,97	11,71	11,44	11,16	10,84	10,52	18,61	1
27/05/2020 15:20:00	17,81	15,77	14,53	13,93	13,45	12,95	12,54	12,22	11,96	11,69	11,41	11,09	10,77	18,01	1
27/05/2020 15:25:00	18,27	16,01	14,52	13,85	13,37	12,94	12,53	12,23	12,01	11,80	11,58	11,32	11,06	18,23	1
27/05/2020 15:30:00	18,33	16,12	14,64	13,98	13,48	12,96	12,55	12,24	12,01	11,77	11,52	11,24	10,96	18,39	1
27/05/2020 15:35:00	18,35	15,98	14,64	14,07	13,62	13,24	12,82	12,51	12,28	12,03	11,75	11,43	11,10	18,76	1
27/05/2020 15:40:00	18,23	16,21	14,84	14,30	13,87	13,40	12,96	12,64	12,40	12,14	11,86	11,54	11,21	18,84	1
