FileFormat:0002.2 file with temperature of atmosphere
200
local	GMT or Local
0	GMT-Local=[hours]
0	Height[m]
0	0	0	Longitude                [grd]               [min]               [sec]
0	0	0	Latitude                [grd]               [min]               [sec]
N	NS
59,40	Freq[GHz]
0,00	dTemostat[K]
0,150	MessErr[K]
0,248	//[grad/step]
version 14.0.20110218
MTP5H033F5940K-33.00D180214+A1.1
Commentary:
enter comment
End Of Commentary

SYSTEM\summer.dat
data time	0	50	100	150	200	250	300	350	400	450	500	550	600	OutsideTemperature	Quality
09/11/2020 03:20:00	0,86	1,12	0,90	0,72	0,47	0,20	-0,14	-0,45	-0,74	-0,97	-1,11	-1,25	-1,39	0,89	0
09/11/2020 03:25:00	0,85	1,04	0,78	0,60	0,23	-0,07	-0,32	-0,61	-0,92	-1,16	-1,32	-1,46	-1,61	0,87	0
09/11/2020 03:30:00	0,87	1,08	0,86	0,58	0,38	0,09	-0,17	-0,45	-0,74	-0,95	-1,08	-1,19	-1,31	0,85	0
09/11/2020 03:35:00	0,91	0,99	0,84	0,61	0,37	0,04	-0,18	-0,45	-0,76	-1,01	-1,18	-1,34	-1,51	0,80	0
09/11/2020 03:40:00	0,82	1,10	0,92	0,58	0,37	0,13	-0,08	-0,33	-0,62	-0,84	-0,96	-1,06	-1,17	0,89	0
09/11/2020 03:45:00	0,80	1,07	0,83	0,68	0,49	0,24	-0,07	-0,36	-0,63	-0,83	-0,95	-1,06	-1,17	0,76	0
09/11/2020 03:50:00	0,84	1,04	0,85	0,57	0,45	0,23	-0,11	-0,42	-0,68	-0,88	-0,99	-1,09	-1,19	0,81	0
09/11/2020 03:55:00	0,83	1,07	0,89	0,69	0,39	0,12	-0,15	-0,44	-0,74	-0,98	-1,14	-1,28	-1,42	0,76	0
09/11/2020 04:00:00	0,83	1,01	0,85	0,63	0,50	0,16	-0,14	-0,44	-0,73	-0,96	-1,11	-1,26	-1,41	0,80	0
09/11/2020 04:05:00	0,84	1,00	0,82	0,56	0,40	0,18	-0,14	-0,44	-0,70	-0,90	-1,01	-1,12	-1,22	0,86	0
09/11/2020 04:10:00	0,82	1,00	0,77	0,58	0,37	0,18	-0,08	-0,35	-0,61	-0,80	-0,90	-0,99	-1,07	0,85	0
09/11/2020 04:15:00	0,86	0,98	0,79	0,56	0,44	0,23	-0,03	-0,28	-0,54	-0,73	-0,83	-0,92	-1,02	0,79	0
09/11/2020 04:20:00	0,81	1,01	0,83	0,62	0,48	0,31	-0,07	-0,39	-0,64	-0,83	-0,94	-1,04	-1,14	0,86	0
09/11/2020 04:25:00	0,78	0,96	0,76	0,57	0,43	0,18	-0,16	-0,47	-0,73	-0,94	-1,06	-1,18	-1,30	0,73	0
09/11/2020 04:30:00	0,79	0,96	0,78	0,59	0,44	0,18	-0,15	-0,46	-0,73	-0,94	-1,07	-1,20	-1,33	0,80	0
09/11/2020 04:35:00	0,68	0,92	0,71	0,48	0,26	0,08	-0,17	-0,43	-0,70	-0,90	-1,00	-1,09	-1,17	0,63	0
09/11/2020 04:40:00	0,57	0,88	0,74	0,59	0,34	0,08	-0,27	-0,60	-0,90	-1,13	-1,29	-1,44	-1,59	0,57	0
09/11/2020 04:45:00	0,50	0,76	0,61	0,38	0,01	-0,24	-0,37	-0,60	-0,92	-1,16	-1,31	-1,45	-1,59	0,44	0
09/11/2020 04:50:00	0,45	0,61	0,46	0,32	0,11	-0,10	-0,30	-0,53	-0,80	-1,01	-1,13	-1,24	-1,36	0,39	0
09/11/2020 04:55:00	0,35	0,62	0,51	0,24	0,05	-0,20	-0,44	-0,71	-1,00	-1,22	-1,36	-1,48	-1,60	0,40	0
09/11/2020 05:00:00	0,36	0,62	0,45	0,20	0,00	-0,21	-0,41	-0,65	-0,93	-1,13	-1,24	-1,33	-1,42	0,49	0
09/11/2020 05:05:00	0,42	0,72	0,56	0,35	0,11	-0,09	-0,35	-0,62	-0,90	-1,11	-1,23	-1,34	-1,44	0,46	0
09/11/2020 05:10:00	0,36	0,63	0,46	0,29	0,14	-0,15	-0,33	-0,57	-0,85	-1,06	-1,19	-1,31	-1,43	0,29	0
09/11/2020 05:15:00	0,27	0,54	0,39	0,21	0,00	-0,20	-0,44	-0,71	-0,98	-1,18	-1,29	-1,39	-1,49	0,23	0
09/11/2020 05:20:00	0,22	0,37	0,18	0,00	-0,20	-0,43	-0,64	-0,89	-1,16	-1,36	-1,48	-1,58	-1,68	0,23	0
09/11/2020 05:25:00	0,10	0,38	0,18	0,03	-0,18	-0,35	-0,52	-0,75	-1,01	-1,19	-1,28	-1,35	-1,42	0,17	0
09/11/2020 05:30:00	0,17	0,36	0,22	0,03	-0,07	-0,35	-0,61	-0,87	-1,14	-1,35	-1,47	-1,59	-1,71	0,13	0
09/11/2020 05:35:00	0,05	0,32	0,21	0,07	-0,12	-0,34	-0,52	-0,75	-1,03	-1,24	-1,36	-1,48	-1,60	0,17	0
09/11/2020 05:40:00	0,10	0,35	0,24	0,15	0,00	-0,24	-0,55	-0,84	-1,11	-1,32	-1,46	-1,60	-1,73	0,08	0
09/11/2020 05:45:00	0,18	0,33	0,19	0,10	-0,06	-0,21	-0,40	-0,63	-0,87	-1,05	-1,15	-1,24	-1,33	0,14	0
09/11/2020 05:50:00	0,15	0,40	0,28	0,08	-0,15	-0,34	-0,62	-0,90	-1,18	-1,40	-1,53	-1,64	-1,76	0,11	0
09/11/2020 05:55:00	0,14	0,40	0,18	-0,02	-0,23	-0,39	-0,64	-0,89	-1,15	-1,33	-1,41	-1,48	-1,55	0,21	0
09/11/2020 06:00:00	0,14	0,35	0,15	-0,03	-0,21	-0,42	-0,62	-0,86	-1,13	-1,32	-1,42	-1,51	-1,60	0,14	0
09/11/2020 06:05:00	0,01	0,28	0,16	0,06	-0,16	-0,38	-0,70	-1,00	-1,27	-1,49	-1,63	-1,76	-1,89	0,06	0
09/11/2020 06:10:00	0,03	0,22	0,02	-0,17	-0,27	-0,38	-0,53	-0,73	-0,95	-1,09	-1,13	-1,17	-1,20	0,11	0
09/11/2020 06:15:00	0,09	0,24	0,08	-0,07	-0,22	-0,38	-0,53	-0,73	-0,99	-1,16	-1,25	-1,33	-1,41	0,01	0
09/11/2020 06:20:00	-0,04	0,23	0,05	-0,05	-0,19	-0,32	-0,53	-0,76	-1,00	-1,16	-1,24	-1,30	-1,37	-0,01	0
09/11/2020 06:25:00	-0,03	0,19	0,06	-0,14	-0,38	-0,56	-0,66	-0,86	-1,13	-1,33	-1,44	-1,53	-1,62	-0,01	0
09/11/2020 06:30:00	-0,12	0,09	-0,09	-0,24	-0,42	-0,53	-0,58	-0,74	-0,98	-1,13	-1,19	-1,23	-1,28	-0,09	0
09/11/2020 06:35:00	-0,04	0,04	-0,12	-0,20	-0,30	-0,48	-0,70	-0,93	-1,17	-1,34	-1,43	-1,52	-1,60	-0,06	0
09/11/2020 06:40:00	-0,16	0,01	-0,13	-0,29	-0,39	-0,43	-0,72	-0,98	-1,20	-1,33	-1,37	-1,41	-1,44	-0,07	0
09/11/2020 06:45:00	-0,11	0,09	-0,13	-0,27	-0,39	-0,57	-0,82	-1,07	-1,31	-1,48	-1,56	-1,62	-1,69	-0,08	0
09/11/2020 06:50:00	-0,04	0,07	-0,14	-0,22	-0,40	-0,66	-0,84	-1,06	-1,33	-1,53	-1,64	-1,75	-1,86	-0,04	0
09/11/2020 06:55:00	-0,12	0,08	-0,07	-0,20	-0,38	-0,59	-0,78	-1,01	-1,28	-1,47	-1,59	-1,69	-1,79	-0,08	0
09/11/2020 07:00:00	-0,06	0,02	-0,15	-0,28	-0,50	-0,66	-0,79	-0,99	-1,25	-1,44	-1,53	-1,62	-1,71	-0,13	0
09/11/2020 07:05:00	-0,23	-0,05	-0,17	-0,29	-0,49	-0,65	-0,79	-1,00	-1,26	-1,44	-1,54	-1,63	-1,71	-0,16	0
09/11/2020 07:10:00	-0,20	-0,03	-0,13	-0,28	-0,44	-0,63	-0,87	-1,12	-1,38	-1,58	-1,69	-1,80	-1,90	-0,26	0
09/11/2020 07:15:00	-0,24	-0,15	-0,32	-0,38	-0,54	-0,65	-0,81	-1,00	-1,23	-1,40	-1,47	-1,54	-1,60	-0,27	0
09/11/2020 07:20:00	-0,37	-0,12	-0,29	-0,44	-0,59	-0,70	-0,87	-1,08	-1,32	-1,48	-1,54	-1,59	-1,63	-0,24	0
09/11/2020 07:25:00	-0,32	-0,22	-0,35	-0,48	-0,54	-0,59	-0,71	-0,88	-1,08	-1,22	-1,25	-1,28	-1,31	-0,25	0
09/11/2020 07:30:00	-0,32	-0,27	-0,46	-0,51	-0,57	-0,64	-0,76	-0,92	-1,11	-1,24	-1,26	-1,29	-1,31	-0,38	0
09/11/2020 07:35:00	-0,25	-0,13	-0,23	-0,36	-0,48	-0,56	-0,72	-0,91	-1,14	-1,29	-1,35	-1,41	-1,46	-0,34	0
09/11/2020 07:40:00	-0,29	-0,21	-0,39	-0,46	-0,45	-0,52	-0,67	-0,83	-1,02	-1,13	-1,15	-1,16	-1,18	-0,34	0
09/11/2020 07:45:00	-0,36	-0,21	-0,35	-0,54	-0,59	-0,73	-0,92	-1,13	-1,36	-1,51	-1,57	-1,62	-1,68	-0,39	0
09/11/2020 07:50:00	-0,25	-0,22	-0,50	-0,57	-0,69	-0,77	-0,93	-1,12	-1,32	-1,44	-1,47	-1,49	-1,51	-0,31	0
09/11/2020 07:55:00	-0,39	-0,24	-0,41	-0,60	-0,70	-0,79	-0,97	-1,18	-1,41	-1,55	-1,59	-1,62	-1,65	-0,37	0
09/11/2020 08:00:00	-0,43	-0,32	-0,52	-0,66	-0,75	-0,87	-1,03	-1,23	-1,45	-1,59	-1,63	-1,67	-1,71	-0,51	0
09/11/2020 08:05:00	-0,54	-0,41	-0,59	-0,72	-0,84	-0,93	-1,13	-1,35	-1,57	-1,70	-1,74	-1,78	-1,81	-0,46	0
09/11/2020 08:10:00	-0,47	-0,40	-0,58	-0,73	-0,85	-0,99	-1,14	-1,34	-1,57	-1,73	-1,79	-1,84	-1,89	-0,52	0
09/11/2020 08:15:00	-0,53	-0,41	-0,56	-0,62	-0,81	-0,90	-1,06	-1,26	-1,50	-1,66	-1,72	-1,79	-1,85	-0,57	0
09/11/2020 08:20:00	-0,57	-0,37	-0,52	-0,62	-0,75	-0,91	-1,09	-1,31	-1,55	-1,72	-1,80	-1,88	-1,95	-0,46	0
09/11/2020 08:25:00	-0,47	-0,52	-0,72	-0,84	-0,92	-1,05	-1,18	-1,35	-1,56	-1,71	-1,75	-1,79	-1,84	-0,59	0
09/11/2020 08:30:00	-0,57	-0,53	-0,79	-0,85	-1,09	-1,24	-1,39	-1,60	-1,84	-2,00	-2,07	-2,13	-2,20	-0,57	0
09/11/2020 08:35:00	-0,57	-0,62	-0,92	-1,11	-1,21	-1,34	-1,48	-1,66	-1,87	-2,00	-2,02	-2,03	-2,05	-0,56	0
09/11/2020 08:40:00	-0,50	-0,71	-1,00	-1,10	-1,15	-1,28	-1,44	-1,62	-1,81	-1,93	-1,95	-1,97	-1,99	-0,56	0
09/11/2020 08:45:00	-0,50	-0,79	-1,05	-1,21	-1,30	-1,45	-1,64	-1,84	-2,05	-2,18	-2,22	-2,26	-2,30	-0,54	0
09/11/2020 08:50:00	-0,43	-0,80	-1,12	-1,24	-1,35	-1,46	-1,56	-1,71	-1,91	-2,03	-2,06	-2,08	-2,11	-0,45	0
09/11/2020 08:55:00	-0,41	-0,81	-1,15	-1,33	-1,39	-1,49	-1,67	-1,85	-2,03	-2,14	-2,14	-2,14	-2,14	-0,43	0
09/11/2020 09:00:00	-0,31	-0,75	-1,09	-1,34	-1,48	-1,65	-1,84	-2,05	-2,27	-2,41	-2,45	-2,49	-2,53	-0,32	0
09/11/2020 09:05:00	-0,35	-0,83	-1,27	-1,49	-1,58	-1,71	-1,84	-2,00	-2,18	-2,27	-2,26	-2,24	-2,23	-0,32	0
09/11/2020 09:10:00	-0,28	-0,82	-1,20	-1,41	-1,56	-1,59	-1,74	-1,90	-2,07	-2,16	-2,15	-2,12	-2,10	-0,36	0
09/11/2020 09:15:00	-0,26	-0,88	-1,34	-1,52	-1,62	-1,67	-1,79	-1,93	-2,09	-2,16	-2,13	-2,09	-2,06	-0,26	0
09/11/2020 09:20:00	-0,17	-0,78	-1,19	-1,42	-1,50	-1,62	-1,83	-2,02	-2,20	-2,30	-2,31	-2,31	-2,31	-0,16	0
09/11/2020 09:25:00	-0,11	-0,69	-1,14	-1,34	-1,54	-1,73	-1,93	-2,14	-2,35	-2,49	-2,53	-2,57	-2,60	-0,15	0
09/11/2020 09:30:00	-0,05	-0,71	-1,19	-1,53	-1,70	-1,81	-1,97	-2,14	-2,34	-2,44	-2,44	-2,42	-2,41	-0,03	0
09/11/2020 09:35:00	-0,08	-0,71	-1,12	-1,46	-1,64	-1,75	-1,96	-2,17	-2,38	-2,50	-2,51	-2,52	-2,52	-0,06	0
09/11/2020 09:40:00	-0,07	-0,68	-1,10	-1,43	-1,67	-1,80	-1,97	-2,17	-2,38	-2,51	-2,54	-2,55	-2,57	0,10	0
09/11/2020 09:45:00	0,07	-0,56	-1,10	-1,34	-1,48	-1,66	-1,81	-1,99	-2,18	-2,29	-2,29	-2,28	-2,28	0,06	0
09/11/2020 09:50:00	0,03	-0,66	-1,17	-1,48	-1,64	-1,82	-2,06	-2,28	-2,47	-2,59	-2,60	-2,61	-2,61	0,05	0
09/11/2020 09:55:00	0,18	-0,60	-1,09	-1,43	-1,71	-1,87	-2,08	-2,30	-2,51	-2,65	-2,69	-2,71	-2,74	0,12	0
09/11/2020 10:00:00	0,18	-0,61	-1,17	-1,52	-1,76	-1,93	-2,03	-2,18	-2,39	-2,51	-2,51	-2,50	-2,50	0,08	0
09/11/2020 10:05:00	0,21	-0,56	-1,14	-1,44	-1,63	-1,85	-2,01	-2,19	-2,38	-2,50	-2,51	-2,52	-2,53	0,37	0
09/11/2020 10:10:00	0,31	-0,55	-1,20	-1,61	-1,79	-1,95	-2,04	-2,18	-2,36	-2,45	-2,42	-2,38	-2,33	0,16	0
09/11/2020 10:15:00	0,37	-0,43	-1,05	-1,44	-1,80	-2,00	-2,16	-2,36	-2,58	-2,72	-2,75	-2,76	-2,77	0,30	0
09/11/2020 10:20:00	0,43	-0,38	-1,01	-1,43	-1,65	-1,88	-2,10	-2,31	-2,51	-2,63	-2,64	-2,64	-2,64	0,26	0
09/11/2020 10:25:00	0,38	-0,34	-0,91	-1,23	-1,50	-1,72	-1,94	-2,16	-2,37	-2,51	-2,54	-2,57	-2,59	0,34	0
09/11/2020 10:30:00	0,41	-0,25	-0,88	-1,27	-1,59	-1,84	-2,05	-2,27	-2,50	-2,64	-2,67	-2,68	-2,70	0,45	0
09/11/2020 10:35:00	0,45	-0,18	-0,83	-1,29	-1,68	-1,97	-2,24	-2,50	-2,76	-2,92	-2,97	-3,01	-3,04	0,61	0
09/11/2020 10:40:00	0,40	-0,19	-0,87	-1,22	-1,57	-1,83	-2,10	-2,36	-2,59	-2,73	-2,76	-2,78	-2,80	0,53	0
09/11/2020 10:45:00	0,53	-0,21	-0,91	-1,30	-1,61	-1,89	-2,13	-2,37	-2,60	-2,73	-2,76	-2,78	-2,79	0,75	0
09/11/2020 10:50:00	0,49	-0,10	-0,78	-1,14	-1,51	-1,76	-1,96	-2,17	-2,41	-2,55	-2,57	-2,59	-2,60	0,66	0
09/11/2020 10:55:00	0,73	0,26	-0,41	-0,78	-1,24	-1,56	-1,87	-2,17	-2,44	-2,62	-2,70	-2,76	-2,83	0,77	0
09/11/2020 11:00:00	0,78	0,23	-0,41	-0,77	-1,02	-1,26	-1,52	-1,76	-1,97	-2,10	-2,12	-2,12	-2,13	0,89	0
09/11/2020 11:05:00	0,79	0,39	-0,26	-0,77	-1,04	-1,38	-1,66	-1,92	-2,18	-2,34	-2,38	-2,41	-2,44	1,14	0
09/11/2020 11:10:00	0,89	0,53	-0,19	-0,69	-1,05	-1,40	-1,70	-1,98	-2,24	-2,40	-2,45	-2,48	-2,51	1,24	0
09/11/2020 11:15:00	0,93	0,66	-0,03	-0,45	-0,81	-1,17	-1,53	-1,85	-2,12	-2,29	-2,35	-2,40	-2,46	1,34	0
09/11/2020 11:20:00	0,94	0,59	-0,09	-0,52	-0,88	-1,22	-1,46	-1,72	-1,98	-2,14	-2,19	-2,23	-2,27	1,43	0
09/11/2020 11:25:00	1,09	0,91	0,20	-0,28	-0,65	-0,97	-1,36	-1,69	-1,96	-2,13	-2,18	-2,21	-2,25	1,58	0
09/11/2020 11:30:00	1,23	0,90	0,13	-0,25	-0,63	-0,98	-1,26	-1,53	-1,78	-1,94	-1,99	-2,02	-2,05	1,54	0
09/11/2020 11:35:00	1,21	0,96	0,33	-0,16	-0,54	-0,87	-1,19	-1,50	-1,77	-1,96	-2,03	-2,08	-2,14	1,47	0
09/11/2020 11:40:00	1,22	0,85	0,23	-0,17	-0,51	-0,87	-1,26	-1,60	-1,87	-2,06	-2,15	-2,23	-2,32	1,49	0
09/11/2020 11:45:00	1,29	1,11	0,45	-0,04	-0,49	-0,94	-1,31	-1,65	-1,96	-2,19	-2,31	-2,42	-2,52	1,54	0
09/11/2020 11:50:00	1,36	1,09	0,46	-0,03	-0,44	-0,86	-1,24	-1,58	-1,88	-2,10	-2,21	-2,31	-2,41	1,73	0
09/11/2020 11:55:00	1,44	1,25	0,53	0,04	-0,41	-0,92	-1,38	-1,78	-2,10	-2,34	-2,48	-2,60	-2,72	1,97	0
09/11/2020 12:00:00	1,58	1,19	0,47	0,03	-0,33	-0,81	-1,27	-1,65	-1,93	-2,15	-2,26	-2,37	-2,48	1,81	0
09/11/2020 12:05:00	1,78	1,33	0,57	0,10	-0,35	-0,84	-1,25	-1,61	-1,91	-2,14	-2,26	-2,37	-2,49	1,94	0
09/11/2020 12:10:00	1,96	1,48	0,70	0,16	-0,19	-0,65	-0,99	-1,30	-1,58	-1,78	-1,86	-1,93	-2,01	2,48	0
09/11/2020 12:15:00	1,95	1,38	0,62	0,12	-0,19	-0,48	-0,81	-1,09	-1,32	-1,46	-1,49	-1,52	-1,54	2,06	0
09/11/2020 12:20:00	2,12	1,55	0,73	0,25	-0,24	-0,57	-0,92	-1,23	-1,49	-1,66	-1,72	-1,77	-1,82	2,25	0
09/11/2020 12:25:00	2,16	1,36	0,55	0,10	-0,20	-0,65	-1,01	-1,31	-1,56	-1,74	-1,82	-1,89	-1,97	2,05	0
09/11/2020 12:30:00	2,12	1,26	0,46	0,05	-0,29	-0,68	-0,99	-1,27	-1,51	-1,68	-1,75	-1,81	-1,88	2,03	0
09/11/2020 12:35:00	2,25	1,29	0,54	0,02	-0,44	-0,84	-1,15	-1,44	-1,72	-1,92	-2,03	-2,12	-2,21	2,09	0
09/11/2020 12:40:00	2,19	1,33	0,58	0,05	-0,36	-0,68	-0,95	-1,21	-1,47	-1,64	-1,70	-1,75	-1,80	2,12	0
09/11/2020 12:45:00	2,36	1,45	0,61	0,07	-0,35	-0,72	-1,03	-1,32	-1,57	-1,74	-1,80	-1,85	-1,91	2,10	0
09/11/2020 12:50:00	2,44	1,45	0,66	0,18	-0,24	-0,64	-0,91	-1,18	-1,44	-1,62	-1,71	-1,79	-1,87	2,58	0
09/11/2020 12:55:00	2,18	1,36	0,66	0,24	-0,17	-0,47	-0,83	-1,14	-1,40	-1,57	-1,66	-1,74	-1,81	2,30	0
09/11/2020 13:00:00	2,38	1,48	0,78	0,29	-0,18	-0,51	-0,84	-1,14	-1,41	-1,61	-1,71	-1,80	-1,90	2,32	0
09/11/2020 13:05:00	2,42	1,45	0,75	0,33	-0,03	-0,42	-0,84	-1,19	-1,45	-1,65	-1,78	-1,90	-2,02	2,16	0
09/11/2020 13:10:00	2,32	1,48	0,83	0,46	-0,02	-0,56	-0,98	-1,35	-1,67	-1,94	-2,15	-2,34	-2,54	2,35	0
09/11/2020 13:15:00	2,39	1,53	0,81	0,33	-0,11	-0,52	-0,89	-1,22	-1,50	-1,71	-1,84	-1,95	-2,06	2,23	0
09/11/2020 13:20:00	2,38	1,52	0,79	0,18	-0,25	-0,61	-0,95	-1,25	-1,53	-1,73	-1,82	-1,89	-1,97	2,32	0
09/11/2020 13:25:00	2,33	1,51	0,87	0,38	-0,14	-0,55	-0,87	-1,19	-1,49	-1,73	-1,88	-2,02	-2,15	1,99	0
09/11/2020 13:30:00	2,46	1,47	0,72	0,24	-0,22	-0,57	-0,84	-1,11	-1,38	-1,57	-1,66	-1,74	-1,82	1,99	0
09/11/2020 13:35:00	2,44	1,60	0,89	0,48	-0,02	-0,43	-0,79	-1,11	-1,40	-1,62	-1,76	-1,89	-2,02	2,15	0
09/11/2020 13:40:00	2,31	1,68	0,96	0,49	-0,07	-0,55	-0,94	-1,30	-1,62	-1,88	-2,04	-2,18	-2,33	2,20	0
09/11/2020 13:45:00	2,24	1,51	0,94	0,43	0,02	-0,40	-0,73	-1,05	-1,35	-1,58	-1,73	-1,87	-2,00	2,23	0
09/11/2020 13:50:00	2,18	1,65	1,05	0,59	0,15	-0,34	-0,84	-1,25	-1,57	-1,84	-2,02	-2,20	-2,38	2,39	0
