FileFormat:0002.2 file with temperature of atmosphere
200
local	GMT or Local
0	GMT-Local=[hours]
0	Height[m]
0	0	0	Longitude                [grd]               [min]               [sec]
0	0	0	Latitude                [grd]               [min]               [sec]
N	NS
59,40	Freq[GHz]
0,00	dTemostat[K]
0,150	MessErr[K]
0,248	//[grad/step]
version 14.0.20110218
MTP5H033F5940K-33.00D180214+A1.1
Commentary:
enter comment
End Of Commentary

SYSTEM\summer.dat
data time	0	50	100	150	200	250	300	350	400	450	500	550	600	OutsideTemperature	Quality
24/10/2020 01:25:00	10,75	10,93	10,81	10,56	10,26	9,92	9,55	9,19	8,86	8,53	8,20	7,85	7,50	10,80	0
24/10/2020 01:30:00	10,65	11,10	10,94	10,67	10,38	9,99	9,60	9,24	8,89	8,56	8,24	7,91	7,58	10,77	0
24/10/2020 01:35:00	10,70	11,05	10,97	10,77	10,47	10,08	9,70	9,33	8,98	8,63	8,27	7,90	7,52	10,73	0
24/10/2020 01:40:00	10,75	10,97	10,85	10,58	10,26	9,89	9,56	9,22	8,88	8,55	8,22	7,89	7,55	10,63	0
24/10/2020 01:45:00	10,63	10,87	10,80	10,50	10,16	9,83	9,45	9,10	8,75	8,41	8,07	7,72	7,38	10,55	0
24/10/2020 01:50:00	10,61	10,99	10,84	10,58	10,21	9,78	9,37	8,98	8,60	8,24	7,87	7,50	7,12	10,54	0
24/10/2020 01:55:00	10,63	10,82	10,64	10,42	10,12	9,74	9,37	9,03	8,69	8,37	8,04	7,70	7,36	10,60	0
24/10/2020 02:00:00	10,61	10,77	10,61	10,33	9,99	9,60	9,20	8,82	8,47	8,13	7,78	7,42	7,06	10,57	0
24/10/2020 02:05:00	10,55	10,79	10,62	10,33	9,96	9,56	9,16	8,79	8,43	8,09	7,74	7,39	7,03	10,60	0
24/10/2020 02:10:00	10,62	10,72	10,50	10,21	9,87	9,54	9,18	8,85	8,52	8,21	7,91	7,59	7,28	10,64	0
24/10/2020 02:15:00	10,64	10,76	10,64	10,33	10,02	9,68	9,24	8,85	8,50	8,15	7,80	7,44	7,08	10,67	0
24/10/2020 02:20:00	10,70	10,83	10,63	10,36	10,05	9,63	9,24	8,87	8,52	8,18	7,83	7,48	7,12	10,63	0
24/10/2020 02:25:00	10,72	10,81	10,56	10,29	9,93	9,63	9,25	8,91	8,58	8,28	7,97	7,66	7,35	10,70	0
24/10/2020 02:30:00	10,66	10,74	10,50	10,24	9,90	9,49	9,15	8,82	8,49	8,16	7,84	7,51	7,18	10,68	0
24/10/2020 02:35:00	10,65	10,79	10,53	10,24	9,91	9,47	9,09	8,72	8,37	8,04	7,71	7,36	7,02	10,67	0
24/10/2020 02:40:00	10,66	10,80	10,62	10,36	10,05	9,70	9,31	8,95	8,61	8,28	7,95	7,61	7,27	10,69	0
24/10/2020 02:45:00	10,67	10,85	10,68	10,41	10,08	9,66	9,23	8,84	8,48	8,13	7,77	7,39	7,02	10,73	0
24/10/2020 02:50:00	10,65	10,81	10,62	10,30	9,95	9,55	9,12	8,72	8,36	8,01	7,66	7,29	6,93	10,65	0
24/10/2020 02:55:00	10,66	10,76	10,51	10,16	9,84	9,48	9,05	8,67	8,33	8,01	7,69	7,37	7,05	10,63	0
24/10/2020 03:00:00	10,67	10,80	10,62	10,29	9,93	9,52	9,08	8,69	8,32	7,97	7,61	7,24	6,88	10,64	0
24/10/2020 03:05:00	10,64	10,84	10,64	10,35	9,97	9,55	9,08	8,67	8,30	7,93	7,56	7,18	6,80	10,65	0
24/10/2020 03:10:00	10,64	10,82	10,57	10,29	9,93	9,43	9,02	8,63	8,26	7,90	7,53	7,16	6,78	10,68	0
24/10/2020 03:15:00	10,71	10,82	10,57	10,23	9,84	9,34	8,94	8,56	8,19	7,83	7,46	7,09	6,73	10,63	0
24/10/2020 03:20:00	10,64	10,79	10,54	10,23	9,83	9,42	8,96	8,56	8,19	7,84	7,49	7,12	6,76	10,63	0
24/10/2020 03:25:00	10,62	10,69	10,49	10,22	9,83	9,46	9,04	8,66	8,31	7,96	7,61	7,25	6,89	10,65	0
24/10/2020 03:30:00	10,65	10,86	10,65	10,34	9,95	9,51	9,06	8,65	8,28	7,91	7,54	7,16	6,78	10,64	0
24/10/2020 03:35:00	10,59	10,82	10,59	10,30	9,91	9,44	9,02	8,62	8,25	7,88	7,51	7,14	6,76	10,65	0
24/10/2020 03:40:00	10,70	10,78	10,51	10,20	9,83	9,38	9,00	8,64	8,28	7,94	7,60	7,26	6,91	10,63	0
24/10/2020 03:45:00	10,65	10,75	10,55	10,20	9,83	9,47	9,06	8,68	8,33	7,99	7,66	7,32	6,98	10,62	0
24/10/2020 03:50:00	10,56	10,75	10,59	10,29	9,89	9,46	9,07	8,70	8,33	7,97	7,61	7,24	6,88	10,56	0
24/10/2020 03:55:00	10,53	10,68	10,44	10,07	9,69	9,29	8,89	8,52	8,17	7,84	7,51	7,19	6,86	10,50	0
24/10/2020 04:00:00	10,47	10,63	10,39	10,07	9,71	9,35	8,93	8,55	8,20	7,88	7,55	7,23	6,90	10,50	0
24/10/2020 04:05:00	10,30	10,67	10,50	10,19	9,80	9,31	8,91	8,52	8,14	7,77	7,40	7,02	6,65	10,42	0
24/10/2020 04:10:00	10,42	10,62	10,44	10,16	9,75	9,30	8,91	8,54	8,17	7,82	7,46	7,09	6,73	10,40	0
24/10/2020 04:15:00	10,41	10,63	10,41	10,08	9,66	9,23	8,77	8,35	7,97	7,61	7,24	6,87	6,50	10,41	0
24/10/2020 04:20:00	10,44	10,54	10,33	10,01	9,64	9,18	8,74	8,34	7,97	7,61	7,23	6,86	6,48	10,43	0
24/10/2020 04:25:00	10,49	10,52	10,27	10,00	9,65	9,21	8,78	8,39	8,03	7,67	7,31	6,94	6,56	10,40	0
24/10/2020 04:30:00	10,39	10,64	10,40	10,11	9,64	9,17	8,73	8,32	7,94	7,56	7,18	6,80	6,42	10,38	0
24/10/2020 04:35:00	10,37	10,60	10,36	9,99	9,63	9,17	8,77	8,39	8,02	7,68	7,34	7,00	6,66	10,33	0
24/10/2020 04:40:00	10,35	10,57	10,35	9,98	9,61	9,17	8,79	8,41	8,05	7,71	7,38	7,04	6,71	10,22	0
24/10/2020 04:45:00	10,12	10,39	10,21	9,93	9,50	9,03	8,60	8,19	7,80	7,43	7,05	6,66	6,28	10,22	0
24/10/2020 04:50:00	10,23	10,48	10,30	10,01	9,62	9,17	8,78	8,40	8,03	7,67	7,31	6,95	6,59	10,23	0
24/10/2020 04:55:00	10,16	10,37	10,17	9,86	9,47	9,08	8,62	8,21	7,85	7,49	7,14	6,78	6,42	10,26	0
24/10/2020 05:00:00	10,17	10,38	10,15	9,74	9,39	8,95	8,55	8,17	7,81	7,47	7,14	6,82	6,49	10,16	0
24/10/2020 05:05:00	10,08	10,40	10,22	9,87	9,51	9,05	8,63	8,24	7,87	7,51	7,16	6,81	6,46	10,12	0
24/10/2020 05:10:00	10,09	10,26	10,07	9,78	9,39	9,02	8,62	8,25	7,90	7,56	7,22	6,88	6,55	10,08	0
24/10/2020 05:15:00	9,94	10,08	9,91	9,62	9,20	8,76	8,34	7,95	7,57	7,21	6,84	6,46	6,09	10,07	0
24/10/2020 05:20:00	10,05	10,20	9,95	9,62	9,29	8,84	8,45	8,08	7,73	7,40	7,07	6,74	6,40	10,01	0
24/10/2020 05:25:00	9,82	10,14	9,97	9,63	9,29	8,84	8,43	8,04	7,67	7,32	6,98	6,63	6,29	9,89	0
24/10/2020 05:30:00	9,88	10,07	9,89	9,62	9,29	8,84	8,51	8,18	7,83	7,49	7,16	6,82	6,49	9,75	0
24/10/2020 05:35:00	9,62	9,94	9,86	9,65	9,33	8,95	8,63	8,29	7,95	7,62	7,29	6,95	6,61	9,63	0
24/10/2020 05:40:00	9,57	9,93	9,77	9,43	9,10	8,75	8,38	8,03	7,68	7,37	7,07	6,77	6,48	9,57	0
24/10/2020 05:45:00	9,59	9,70	9,49	9,23	8,89	8,58	8,17	7,81	7,48	7,17	6,86	6,55	6,24	9,54	0
24/10/2020 05:50:00	9,66	9,75	9,56	9,26	8,94	8,57	8,18	7,82	7,48	7,16	6,84	6,51	6,19	9,55	0
24/10/2020 05:55:00	9,68	9,77	9,58	9,29	8,91	8,57	8,16	7,78	7,44	7,11	6,78	6,44	6,11	9,68	0
24/10/2020 06:00:00	9,69	9,85	9,61	9,28	8,87	8,47	8,08	7,70	7,35	7,01	6,69	6,36	6,04	9,72	0
24/10/2020 06:05:00	9,68	9,73	9,56	9,25	8,91	8,52	8,10	7,72	7,37	7,03	6,69	6,34	6,00	9,65	0
24/10/2020 06:10:00	9,76	9,71	9,49	9,16	8,87	8,50	8,15	7,81	7,48	7,17	6,87	6,57	6,26	9,68	0
24/10/2020 06:15:00	9,78	9,81	9,56	9,22	8,88	8,49	8,10	7,73	7,40	7,08	6,77	6,45	6,13	9,80	0
24/10/2020 06:20:00	9,71	9,82	9,61	9,28	8,89	8,52	8,16	7,81	7,47	7,14	6,83	6,52	6,21	9,73	0
24/10/2020 06:25:00	9,73	9,87	9,62	9,35	8,96	8,55	8,14	7,76	7,40	7,06	6,73	6,38	6,04	9,69	0
24/10/2020 06:30:00	9,69	9,79	9,52	9,21	8,83	8,48	8,09	7,73	7,40	7,09	6,79	6,49	6,18	9,65	0
24/10/2020 06:35:00	9,55	9,86	9,67	9,32	8,94	8,51	8,11	7,72	7,36	7,01	6,68	6,35	6,02	9,59	0
24/10/2020 06:40:00	9,43	9,71	9,58	9,27	8,94	8,46	8,04	7,65	7,27	6,91	6,54	6,17	5,80	9,58	0
24/10/2020 06:45:00	9,48	9,85	9,67	9,46	9,03	8,63	8,27	7,92	7,56	7,21	6,88	6,55	6,21	9,47	0
24/10/2020 06:50:00	9,46	9,69	9,55	9,27	8,92	8,58	8,17	7,80	7,45	7,12	6,79	6,46	6,13	9,47	0
24/10/2020 06:55:00	9,54	9,80	9,63	9,30	8,91	8,45	8,05	7,66	7,28	6,93	6,58	6,23	5,88	9,37	0
24/10/2020 07:00:00	9,45	9,75	9,60	9,33	8,96	8,60	8,15	7,74	7,38	7,03	6,68	6,33	5,98	9,52	0
24/10/2020 07:05:00	9,50	9,74	9,56	9,27	8,94	8,45	8,06	7,69	7,32	6,97	6,62	6,26	5,90	9,54	0
24/10/2020 07:10:00	9,59	9,78	9,57	9,27	8,86	8,46	8,03	7,63	7,27	6,92	6,57	6,22	5,87	9,63	0
24/10/2020 07:15:00	9,68	9,76	9,51	9,20	8,81	8,36	7,94	7,56	7,19	6,84	6,50	6,15	5,80	9,69	0
24/10/2020 07:20:00	9,69	9,73	9,45	9,10	8,71	8,27	7,88	7,52	7,16	6,83	6,51	6,18	5,86	9,71	0
24/10/2020 07:25:00	9,76	9,82	9,57	9,20	8,81	8,37	7,95	7,57	7,21	6,86	6,53	6,19	5,85	9,73	0
24/10/2020 07:30:00	9,73	9,84	9,58	9,16	8,75	8,33	7,91	7,52	7,15	6,81	6,49	6,16	5,84	9,70	0
24/10/2020 07:35:00	9,67	9,73	9,46	9,08	8,70	8,28	7,85	7,46	7,10	6,77	6,44	6,12	5,79	9,72	0
24/10/2020 07:40:00	9,71	9,73	9,46	9,07	8,70	8,26	7,85	7,47	7,11	6,78	6,45	6,13	5,80	9,71	0
24/10/2020 07:45:00	9,72	9,77	9,43	9,04	8,68	8,27	7,82	7,43	7,08	6,76	6,45	6,14	5,83	9,67	0
24/10/2020 07:50:00	9,64	9,72	9,45	9,09	8,75	8,35	7,93	7,55	7,20	6,88	6,56	6,24	5,92	9,65	0
24/10/2020 07:55:00	9,63	9,73	9,46	9,15	8,78	8,33	7,95	7,58	7,23	6,89	6,57	6,24	5,91	9,72	0
24/10/2020 08:00:00	9,78	9,82	9,57	9,22	8,87	8,50	8,07	7,69	7,35	7,03	6,71	6,39	6,07	9,65	0
24/10/2020 08:05:00	9,75	9,73	9,46	9,13	8,73	8,31	7,93	7,57	7,23	6,89	6,57	6,24	5,92	9,78	0
24/10/2020 08:10:00	9,77	9,86	9,56	9,21	8,79	8,36	7,88	7,46	7,09	6,74	6,39	6,04	5,69	9,76	0
24/10/2020 08:15:00	9,85	9,84	9,54	9,19	8,75	8,33	7,96	7,61	7,26	6,93	6,61	6,29	5,98	9,93	0
24/10/2020 08:20:00	9,83	9,79	9,51	9,15	8,72	8,30	7,85	7,44	7,08	6,73	6,38	6,03	5,68	9,85	0
24/10/2020 08:25:00	9,83	9,86	9,55	9,21	8,75	8,34	7,91	7,51	7,15	6,81	6,48	6,15	5,82	9,85	0
24/10/2020 08:30:00	9,87	9,78	9,44	9,08	8,71	8,30	7,84	7,44	7,09	6,76	6,43	6,10	5,77	9,83	0
24/10/2020 08:35:00	9,78	9,71	9,43	9,07	8,69	8,24	7,84	7,47	7,12	6,78	6,45	6,11	5,77	9,82	0
24/10/2020 08:40:00	9,83	9,68	9,38	9,05	8,69	8,32	7,92	7,56	7,23	6,91	6,61	6,29	5,98	9,77	0
24/10/2020 08:45:00	9,67	9,60	9,27	8,91	8,52	8,16	7,77	7,41	7,08	6,77	6,48	6,19	5,90	9,67	0
24/10/2020 08:50:00	9,75	9,55	9,23	8,88	8,50	8,13	7,74	7,38	7,06	6,74	6,44	6,14	5,83	9,67	0
24/10/2020 08:55:00	9,60	9,63	9,37	9,00	8,59	8,16	7,71	7,31	6,95	6,60	6,26	5,91	5,57	9,61	0
24/10/2020 09:00:00	9,66	9,62	9,34	8,94	8,52	8,03	7,62	7,23	6,87	6,51	6,17	5,83	5,48	9,67	0
24/10/2020 09:05:00	9,74	9,49	9,11	8,72	8,25	7,84	7,41	7,01	6,66	6,33	6,01	5,69	5,37	9,76	0
24/10/2020 09:10:00	9,81	9,51	9,09	8,69	8,29	7,85	7,44	7,07	6,73	6,41	6,11	5,79	5,48	9,83	0
24/10/2020 09:15:00	9,82	9,60	9,23	8,84	8,38	7,94	7,52	7,13	6,77	6,44	6,11	5,78	5,45	9,82	0
24/10/2020 09:20:00	9,81	9,62	9,12	8,70	8,26	7,79	7,38	7,01	6,66	6,35	6,06	5,76	5,47	9,87	0
24/10/2020 09:25:00	9,76	9,60	9,20	8,74	8,29	7,84	7,39	6,99	6,63	6,30	5,99	5,67	5,36	9,83	0
24/10/2020 09:30:00	9,89	9,62	9,19	8,73	8,29	7,79	7,35	6,96	6,60	6,25	5,93	5,60	5,27	9,86	0
24/10/2020 09:35:00	9,88	9,52	9,08	8,66	8,28	7,83	7,43	7,06	6,73	6,42	6,12	5,82	5,51	9,78	0
24/10/2020 09:40:00	9,85	9,54	9,02	8,64	8,18	7,76	7,32	6,94	6,61	6,30	6,01	5,72	5,42	9,95	0
24/10/2020 09:45:00	9,82	9,45	9,00	8,55	8,14	7,66	7,26	6,89	6,55	6,23	5,93	5,63	5,32	9,78	0
24/10/2020 09:50:00	9,78	9,40	8,87	8,46	8,04	7,60	7,17	6,79	6,46	6,16	5,88	5,59	5,30	9,90	0
24/10/2020 09:55:00	9,94	9,36	8,84	8,36	7,93	7,53	7,13	6,78	6,46	6,17	5,91	5,64	5,37	9,92	0
24/10/2020 10:00:00	9,98	9,47	8,91	8,39	7,94	7,45	7,02	6,64	6,30	5,99	5,70	5,41	5,11	10,00	0
24/10/2020 10:05:00	9,92	9,51	8,98	8,52	8,02	7,52	7,05	6,64	6,28	5,93	5,61	5,28	4,95	9,94	0
24/10/2020 10:10:00	9,67	9,43	8,99	8,52	8,09	7,61	7,15	6,74	6,38	6,04	5,72	5,40	5,08	9,74	0
24/10/2020 10:15:00	9,73	9,52	9,11	8,71	8,32	7,91	7,49	7,11	6,77	6,46	6,16	5,85	5,55	9,78	0
24/10/2020 10:20:00	9,97	9,66	9,15	8,70	8,20	7,80	7,37	6,99	6,65	6,34	6,06	5,78	5,49	9,75	0
24/10/2020 10:25:00	10,62	9,68	9,00	8,51	8,07	7,66	7,26	6,91	6,61	6,34	6,08	5,81	5,54	10,06	0
24/10/2020 10:30:00	10,37	9,80	9,18	8,75	8,27	7,73	7,33	6,97	6,63	6,31	6,00	5,69	5,38	10,58	0
24/10/2020 10:35:00	10,13	9,75	9,14	8,71	8,25	7,79	7,38	7,01	6,68	6,39	6,11	5,83	5,55	10,28	0
24/10/2020 10:40:00	10,34	9,81	9,22	8,74	8,26	7,73	7,31	6,93	6,58	6,26	5,95	5,64	5,33	10,43	0
24/10/2020 10:45:00	10,39	9,82	9,27	8,83	8,35	7,90	7,47	7,09	6,75	6,43	6,12	5,81	5,49	10,50	0
24/10/2020 10:50:00	10,37	9,77	9,26	8,85	8,42	7,99	7,61	7,26	6,94	6,64	6,35	6,06	5,76	10,30	0
24/10/2020 10:55:00	10,42	9,85	9,27	8,82	8,37	7,92	7,55	7,20	6,88	6,59	6,32	6,04	5,76	10,73	0
24/10/2020 11:00:00	10,52	9,96	9,32	8,82	8,38	7,89	7,48	7,12	6,80	6,50	6,23	5,95	5,67	10,60	0
24/10/2020 11:05:00	10,66	10,00	9,34	8,87	8,41	7,95	7,55	7,19	6,88	6,58	6,31	6,04	5,76	10,55	0
24/10/2020 11:10:00	10,51	9,98	9,38	8,89	8,43	7,99	7,55	7,18	6,85	6,55	6,27	5,98	5,70	10,70	0
24/10/2020 11:15:00	10,40	10,10	9,61	9,09	8,62	8,12	7,69	7,30	6,94	6,61	6,30	5,99	5,68	10,60	0
24/10/2020 11:20:00	10,54	10,05	9,53	9,06	8,59	8,13	7,67	7,28	6,93	6,60	6,28	5,96	5,64	10,63	0
24/10/2020 11:25:00	10,54	10,13	9,60	9,10	8,61	8,10	7,63	7,22	6,85	6,51	6,18	5,85	5,52	10,77	0
24/10/2020 11:30:00	10,64	10,10	9,60	9,10	8,64	8,16	7,71	7,31	6,97	6,63	6,31	5,98	5,66	10,83	0
24/10/2020 11:35:00	11,05	10,67	9,64	9,01	8,46	7,89	7,41	7,01	6,68	6,41	6,19	5,97	5,75	11,22	0
24/10/2020 11:40:00	11,23	10,65	9,68	9,12	8,50	7,97	7,49	7,08	6,75	6,45	6,20	5,95	5,69	11,67	0
24/10/2020 11:45:00	11,33	10,69	9,87	9,28	8,65	8,03	7,52	7,09	6,72	6,37	6,04	5,71	5,38	11,22	0
24/10/2020 11:50:00	11,26	10,75	9,95	9,39	8,87	8,31	7,80	7,37	7,02	6,70	6,40	6,09	5,79	11,20	0
24/10/2020 11:55:00	11,01	10,52	9,89	9,40	8,89	8,34	7,83	7,40	7,03	6,68	6,34	5,99	5,65	10,97	0
24/10/2020 12:00:00	10,92	10,48	9,96	9,49	9,05	8,50	8,02	7,60	7,23	6,88	6,53	6,17	5,81	11,01	0
24/10/2020 12:05:00	10,93	10,52	10,01	9,56	9,12	8,61	8,15	7,75	7,40	7,06	6,72	6,38	6,04	11,14	0
24/10/2020 12:10:00	11,15	10,56	9,95	9,44	8,94	8,47	8,01	7,62	7,28	6,95	6,65	6,33	6,02	11,39	0
24/10/2020 12:15:00	11,04	10,58	10,09	9,64	9,13	8,67	8,17	7,74	7,37	7,02	6,66	6,30	5,94	11,23	0
24/10/2020 12:20:00	11,20	10,90	10,41	9,93	9,45	8,98	8,47	8,03	7,66	7,30	6,95	6,60	6,24	11,25	0
24/10/2020 12:25:00	11,16	11,00	10,53	10,08	9,62	9,13	8,66	8,25	7,89	7,54	7,20	6,86	6,51	11,22	0
24/10/2020 12:30:00	11,20	10,98	10,54	10,11	9,64	9,17	8,77	8,39	8,04	7,71	7,38	7,05	6,72	11,32	0
24/10/2020 12:35:00	11,11	11,00	10,59	10,14	9,71	9,24	8,76	8,34	7,98	7,63	7,28	6,94	6,59	11,11	0
24/10/2020 12:40:00	11,07	11,03	10,68	10,31	9,84	9,36	8,87	8,44	8,06	7,68	7,30	6,91	6,52	11,22	0
24/10/2020 12:45:00	10,80	10,88	10,51	10,05	9,48	8,94	8,36	7,85	7,43	7,02	6,60	6,18	5,77	10,90	0
24/10/2020 12:50:00	10,52	10,25	9,86	9,54	9,19	8,79	8,42	8,08	7,76	7,45	7,15	6,84	6,53	10,52	0
24/10/2020 12:55:00	10,37	10,20	9,76	9,38	8,97	8,58	8,27	7,96	7,64	7,36	7,11	6,85	6,60	10,18	0
24/10/2020 13:00:00	10,48	10,17	9,84	9,55	9,19	8,79	8,34	7,95	7,61	7,27	6,92	6,56	6,20	10,20	0
24/10/2020 13:05:00	10,59	10,22	9,79	9,40	9,02	8,60	8,19	7,82	7,49	7,18	6,87	6,56	6,24	10,27	0
24/10/2020 13:10:00	10,54	10,24	9,78	9,35	8,91	8,53	8,14	7,79	7,46	7,16	6,89	6,60	6,32	10,38	0
24/10/2020 13:15:00	10,42	10,19	9,80	9,44	9,04	8,63	8,23	7,86	7,53	7,22	6,91	6,59	6,28	10,23	0
24/10/2020 13:20:00	10,40	10,13	9,72	9,36	8,98	8,58	8,16	7,79	7,46	7,15	6,84	6,53	6,21	10,19	0
24/10/2020 13:25:00	10,06	9,96	9,55	9,17	8,74	8,30	7,90	7,53	7,18	6,86	6,56	6,25	5,94	10,07	0
24/10/2020 13:30:00	10,10	9,93	9,58	9,21	8,83	8,46	8,06	7,70	7,37	7,06	6,76	6,46	6,16	10,15	0
24/10/2020 13:35:00	10,26	9,98	9,57	9,23	8,88	8,43	8,06	7,71	7,38	7,07	6,76	6,45	6,13	10,13	0
24/10/2020 13:40:00	10,29	9,92	9,44	9,07	8,71	8,32	7,90	7,54	7,22	6,93	6,65	6,35	6,06	10,25	0
24/10/2020 13:45:00	10,32	9,97	9,51	9,08	8,68	8,29	7,89	7,53	7,21	6,91	6,63	6,35	6,07	10,43	0
24/10/2020 13:50:00	10,22	9,92	9,57	9,18	8,73	8,36	7,91	7,52	7,17	6,84	6,52	6,18	5,85	10,22	0
24/10/2020 13:55:00	10,12	9,96	9,57	9,17	8,78	8,30	7,83	7,41	7,05	6,70	6,36	6,01	5,66	10,28	0
24/10/2020 14:00:00	10,04	9,89	9,49	9,08	8,64	8,19	7,81	7,46	7,11	6,79	6,49	6,19	5,88	10,22	0
24/10/2020 14:05:00	9,99	9,90	9,54	9,11	8,63	8,22	7,74	7,32	6,95	6,61	6,27	5,94	5,60	10,12	0
24/10/2020 14:10:00	9,99	9,85	9,48	9,14	8,72	8,25	7,84	7,46	7,11	6,77	6,43	6,10	5,76	10,10	0
24/10/2020 14:15:00	10,11	9,93	9,55	9,18	8,77	8,35	7,90	7,50	7,15	6,82	6,49	6,16	5,83	10,19	0
24/10/2020 14:20:00	10,08	9,91	9,58	9,22	8,82	8,43	8,02	7,65	7,31	6,98	6,67	6,35	6,03	10,12	0
24/10/2020 14:25:00	10,05	9,96	9,62	9,26	8,86	8,39	8,01	7,64	7,29	6,96	6,63	6,31	5,98	10,06	0
24/10/2020 14:30:00	10,11	9,92	9,55	9,19	8,80	8,40	7,99	7,63	7,29	6,98	6,67	6,36	6,04	10,00	0
24/10/2020 14:35:00	10,06	9,84	9,41	8,98	8,63	8,20	7,80	7,43	7,11	6,80	6,52	6,22	5,93	10,07	0
24/10/2020 14:40:00	10,23	9,95	9,49	9,12	8,72	8,29	7,87	7,50	7,16	6,85	6,55	6,24	5,93	10,28	0
24/10/2020 14:45:00	10,19	9,98	9,56	9,22	8,78	8,35	7,95	7,58	7,24	6,91	6,60	6,28	5,96	10,24	0
24/10/2020 14:50:00	10,24	9,99	9,54	9,19	8,78	8,33	7,92	7,54	7,21	6,88	6,57	6,25	5,93	10,27	0
24/10/2020 14:55:00	10,26	10,02	9,60	9,19	8,71	8,30	7,86	7,47	7,12	6,79	6,47	6,16	5,84	10,23	0
24/10/2020 15:00:00	10,18	10,02	9,62	9,17	8,76	8,25	7,85	7,48	7,12	6,79	6,47	6,15	5,83	10,45	0
24/10/2020 15:05:00	10,15	10,03	9,64	9,25	8,87	8,39	7,97	7,59	7,25	6,92	6,60	6,27	5,95	10,24	0
24/10/2020 15:10:00	10,22	10,02	9,61	9,22	8,76	8,32	7,92	7,55	7,20	6,88	6,56	6,25	5,93	10,38	0
24/10/2020 15:15:00	10,31	10,08	9,62	9,15	8,72	8,27	7,83	7,44	7,09	6,77	6,47	6,16	5,85	10,42	0
24/10/2020 15:20:00	10,30	10,18	9,77	9,37	8,95	8,48	8,04	7,65	7,30	6,96	6,64	6,31	5,98	10,32	0
24/10/2020 15:25:00	10,36	10,28	9,90	9,47	9,00	8,49	8,02	7,59	7,21	6,84	6,48	6,12	5,76	10,33	0
24/10/2020 15:30:00	10,17	10,09	9,69	9,28	8,85	8,36	7,95	7,57	7,22	6,88	6,56	6,24	5,91	10,15	0
24/10/2020 15:35:00	10,18	10,05	9,68	9,33	8,90	8,46	8,02	7,62	7,27	6,93	6,59	6,25	5,91	10,24	0
24/10/2020 15:40:00	10,28	10,12	9,74	9,38	8,94	8,50	8,08	7,69	7,34	7,00	6,67	6,33	6,00	10,22	0
