FileFormat:0002.2 file with temperature of atmosphere
200
local	GMT or Local
0	GMT-Local=[hours]
0	Height[m]
0	0	0	Longitude                [grd]               [min]               [sec]
0	0	0	Latitude                [grd]               [min]               [sec]
N	NS
59,40	Freq[GHz]
0,00	dTemostat[K]
0,150	MessErr[K]
0,248	//[grad/step]
version 14.0.20110218
MTP5H033F5940K-33.00D180214+A1.1
Commentary:
enter comment
End Of Commentary

SYSTEM\summer.dat
data time	0	50	100	150	200	250	300	350	400	450	500	550	600	OutsideTemperature	Quality
09/05/2020 01:45:00	10,04	10,72	10,62	10,36	9,99	9,53	9,03	8,57	8,17	7,78	7,38	6,98	6,58	10,05	0
09/05/2020 01:50:00	9,97	10,64	10,54	10,25	9,88	9,48	9,03	8,61	8,23	7,87	7,51	7,15	6,79	9,95	0
09/05/2020 01:55:00	9,96	10,64	10,49	10,18	9,83	9,36	8,91	8,48	8,10	7,73	7,36	7,00	6,63	10,00	0
09/05/2020 02:00:00	9,90	10,58	10,45	10,10	9,76	9,31	8,87	8,46	8,08	7,72	7,36	7,01	6,66	9,89	0
09/05/2020 02:05:00	9,87	10,61	10,50	10,21	9,78	9,30	8,85	8,43	8,02	7,64	7,26	6,87	6,49	9,97	0
09/05/2020 02:10:00	9,88	10,45	10,37	10,10	9,70	9,34	8,89	8,48	8,10	7,74	7,37	7,00	6,63	9,88	0
09/05/2020 02:15:00	9,76	10,51	10,41	10,13	9,77	9,34	8,86	8,43	8,04	7,67	7,30	6,93	6,56	9,87	0
09/05/2020 02:20:00	9,85	10,53	10,42	10,12	9,73	9,35	8,85	8,40	8,02	7,65	7,28	6,91	6,55	9,85	0
09/05/2020 02:25:00	9,90	10,46	10,28	9,96	9,62	9,19	8,76	8,35	7,99	7,64	7,30	6,96	6,62	9,75	0
09/05/2020 02:30:00	9,76	10,37	10,21	9,97	9,58	9,15	8,74	8,34	7,97	7,61	7,26	6,91	6,55	9,79	0
09/05/2020 02:35:00	9,65	10,34	10,21	9,99	9,62	9,18	8,76	8,36	7,98	7,62	7,26	6,90	6,54	9,77	0
09/05/2020 02:40:00	9,82	10,38	10,26	10,04	9,69	9,22	8,80	8,40	8,02	7,65	7,27	6,89	6,51	9,76	0
09/05/2020 02:45:00	9,72	10,45	10,28	9,91	9,53	9,10	8,64	8,21	7,83	7,47	7,12	6,78	6,44	9,85	0
09/05/2020 02:50:00	9,78	10,40	10,25	10,03	9,67	9,25	8,78	8,35	7,98	7,61	7,25	6,88	6,50	9,72	0
09/05/2020 02:55:00	9,78	10,39	10,23	9,99	9,64	9,17	8,76	8,37	8,00	7,64	7,28	6,92	6,56	9,80	0
09/05/2020 03:00:00	9,78	10,35	10,18	9,85	9,54	9,13	8,77	8,40	8,05	7,73	7,43	7,12	6,82	9,70	0
09/05/2020 03:05:00	9,74	10,32	10,18	9,95	9,60	9,22	8,79	8,40	8,03	7,69	7,34	6,99	6,64	9,66	0
09/05/2020 03:10:00	9,75	10,32	10,20	9,92	9,55	9,24	8,75	8,33	7,96	7,62	7,27	6,93	6,59	9,63	0
09/05/2020 03:15:00	9,64	10,24	10,12	9,91	9,54	9,18	8,72	8,30	7,94	7,59	7,23	6,87	6,51	9,65	0
09/05/2020 03:20:00	9,59	10,11	10,01	9,79	9,46	9,16	8,71	8,30	7,95	7,62	7,29	6,94	6,60	9,62	0
09/05/2020 03:25:00	9,61	10,24	10,10	9,85	9,51	9,13	8,65	8,22	7,85	7,50	7,15	6,79	6,43	9,57	0
09/05/2020 03:30:00	9,52	10,30	10,22	9,99	9,62	9,24	8,83	8,44	8,07	7,72	7,37	7,03	6,68	9,62	0
09/05/2020 03:35:00	9,55	10,23	10,14	9,92	9,56	9,24	8,80	8,41	8,05	7,71	7,37	7,03	6,70	9,53	0
09/05/2020 03:40:00	9,59	10,30	10,14	9,90	9,59	9,19	8,75	8,35	7,99	7,65	7,32	6,98	6,64	9,53	0
09/05/2020 03:45:00	9,54	10,21	10,10	9,88	9,54	9,15	8,78	8,42	8,06	7,72	7,39	7,06	6,73	9,52	0
09/05/2020 03:50:00	9,41	10,25	10,20	9,96	9,62	9,20	8,75	8,34	7,95	7,58	7,22	6,86	6,49	9,58	0
09/05/2020 03:55:00	9,47	10,27	10,23	10,02	9,64	9,23	8,88	8,51	8,14	7,78	7,43	7,08	6,73	9,53	0
09/05/2020 04:00:00	9,52	10,49	10,40	10,14	9,95	9,44	9,04	8,65	8,28	7,93	7,58	7,24	6,89	9,55	0
09/05/2020 04:05:00	9,43	10,24	10,19	9,96	9,65	9,30	8,88	8,48	8,12	7,77	7,43	7,10	6,76	9,48	0
09/05/2020 04:10:00	9,39	10,19	10,15	9,89	9,61	9,27	8,83	8,43	8,07	7,73	7,40	7,07	6,74	9,44	0
09/05/2020 04:15:00	9,41	10,17	10,14	9,96	9,69	9,35	8,92	8,53	8,18	7,83	7,49	7,14	6,79	9,43	0
09/05/2020 04:20:00	9,48	10,14	10,02	9,74	9,49	9,06	8,72	8,37	8,02	7,69	7,38	7,07	6,76	9,43	0
09/05/2020 04:25:00	9,48	10,09	9,97	9,74	9,40	8,99	8,56	8,16	7,80	7,44	7,10	6,74	6,39	9,43	0
09/05/2020 04:30:00	9,33	10,05	10,01	9,82	9,51	9,08	8,69	8,30	7,93	7,57	7,21	6,84	6,48	9,45	0
09/05/2020 04:35:00	9,42	10,12	10,03	9,74	9,53	9,02	8,61	8,21	7,84	7,49	7,13	6,77	6,42	9,40	0
09/05/2020 04:40:00	9,41	10,10	10,06	9,85	9,52	9,17	8,72	8,31	7,94	7,58	7,23	6,87	6,50	9,44	0
09/05/2020 04:45:00	9,38	10,13	10,12	9,90	9,59	9,26	8,83	8,43	8,07	7,72	7,38	7,03	6,68	9,47	0
09/05/2020 04:50:00	9,38	10,19	10,10	9,94	9,63	9,23	8,85	8,48	8,12	7,78	7,44	7,10	6,76	9,39	0
09/05/2020 04:55:00	9,39	10,07	9,99	9,77	9,46	9,18	8,78	8,40	8,06	7,74	7,44	7,13	6,82	9,41	0
09/05/2020 05:00:00	9,41	10,18	10,12	9,93	9,60	9,26	8,83	8,44	8,08	7,73	7,39	7,05	6,70	9,41	0
09/05/2020 05:05:00	9,37	10,20	10,18	9,97	9,57	9,19	8,73	8,31	7,92	7,54	7,16	6,78	6,40	9,42	0
09/05/2020 05:10:00	9,39	10,19	10,16	9,95	9,63	9,23	8,82	8,42	8,05	7,69	7,33	6,97	6,60	9,40	0
09/05/2020 05:15:00	9,42	10,04	9,95	9,81	9,51	9,15	8,70	8,29	7,94	7,58	7,23	6,86	6,50	9,38	0
09/05/2020 05:20:00	9,43	10,02	9,94	9,73	9,45	9,06	8,68	8,31	7,96	7,62	7,28	6,94	6,59	9,42	0
09/05/2020 05:25:00	9,36	9,99	9,82	9,62	9,32	9,07	8,56	8,14	7,80	7,49	7,18	6,87	6,56	9,39	0
09/05/2020 05:30:00	9,28	9,88	9,75	9,55	9,29	8,92	8,49	8,10	7,75	7,42	7,10	6,77	6,43	9,40	0
09/05/2020 05:35:00	9,34	9,82	9,72	9,49	9,25	8,92	8,53	8,16	7,83	7,51	7,20	6,89	6,58	9,33	0
09/05/2020 05:40:00	9,32	9,80	9,58	9,32	9,04	8,67	8,30	7,94	7,61	7,31	7,02	6,73	6,44	9,26	0
09/05/2020 05:45:00	9,29	9,81	9,59	9,36	9,12	8,71	8,40	8,08	7,76	7,46	7,18	6,90	6,62	9,30	0
09/05/2020 05:50:00	9,31	9,73	9,60	9,29	9,00	8,66	8,21	7,81	7,46	7,14	6,82	6,49	6,17	9,20	0
09/05/2020 05:55:00	9,22	9,62	9,42	9,18	8,85	8,45	8,10	7,76	7,42	7,10	6,79	6,48	6,17	9,30	0
09/05/2020 06:00:00	9,27	9,61	9,40	9,13	8,89	8,53	8,07	7,68	7,34	7,03	6,72	6,40	6,08	9,25	0
09/05/2020 06:05:00	9,29	9,57	9,32	9,06	8,74	8,41	8,01	7,64	7,32	7,02	6,73	6,44	6,14	9,33	0
09/05/2020 06:10:00	9,32	9,67	9,40	9,07	8,73	8,37	8,04	7,72	7,39	7,10	6,84	6,58	6,32	9,35	0
09/05/2020 06:15:00	9,41	9,68	9,39	9,09	8,83	8,45	8,08	7,74	7,42	7,13	6,86	6,58	6,31	9,34	0
09/05/2020 06:20:00	9,43	9,64	9,37	9,13	8,90	8,58	8,17	7,81	7,50	7,21	6,93	6,64	6,35	9,37	0
09/05/2020 06:25:00	9,32	9,54	9,24	8,96	8,68	8,36	7,99	7,66	7,35	7,07	6,81	6,55	6,29	9,28	0
09/05/2020 06:30:00	9,28	9,55	9,26	9,02	8,71	8,30	7,93	7,58	7,25	6,94	6,65	6,35	6,05	9,32	0
09/05/2020 06:35:00	9,39	9,57	9,28	8,98	8,67	8,36	7,88	7,47	7,15	6,84	6,55	6,24	5,94	9,27	0
09/05/2020 06:40:00	9,46	9,58	9,25	8,93	8,62	8,32	7,90	7,53	7,22	6,94	6,68	6,41	6,14	9,37	0
09/05/2020 06:45:00	9,56	9,58	9,17	8,90	8,58	8,19	7,84	7,51	7,20	6,91	6,65	6,37	6,10	9,48	0
09/05/2020 06:50:00	9,54	9,62	9,32	9,03	8,70	8,40	7,97	7,59	7,27	6,97	6,69	6,39	6,10	9,41	0
09/05/2020 06:55:00	9,63	9,57	9,22	8,90	8,70	8,35	7,99	7,67	7,38	7,11	6,87	6,61	6,35	9,57	0
09/05/2020 07:00:00	9,49	9,66	9,31	9,01	8,68	8,34	7,96	7,61	7,29	7,01	6,74	6,47	6,20	9,50	0
09/05/2020 07:05:00	9,51	9,56	9,19	8,88	8,56	8,27	7,89	7,55	7,25	6,98	6,74	6,49	6,24	9,40	0
09/05/2020 07:10:00	9,63	9,55	9,12	8,83	8,58	8,23	7,85	7,51	7,22	6,95	6,70	6,44	6,18	9,54	0
09/05/2020 07:15:00	9,68	9,59	9,14	8,77	8,52	8,14	7,75	7,41	7,12	6,85	6,60	6,35	6,10	9,48	0
09/05/2020 07:20:00	9,88	9,67	9,17	8,79	8,40	8,08	7,73	7,41	7,12	6,86	6,63	6,40	6,17	9,71	0
09/05/2020 07:25:00	9,94	9,66	9,17	8,79	8,51	8,07	7,74	7,43	7,13	6,86	6,61	6,35	6,09	9,60	0
09/05/2020 07:30:00	9,68	9,60	9,15	8,84	8,42	8,01	7,53	7,11	6,77	6,45	6,13	5,80	5,48	9,67	0
09/05/2020 07:35:00	9,58	9,60	9,13	8,76	8,31	7,92	7,54	7,19	6,86	6,57	6,31	6,05	5,79	9,58	0
09/05/2020 07:40:00	9,98	9,61	9,01	8,56	8,18	7,86	7,45	7,11	6,81	6,56	6,34	6,11	5,89	9,97	0
09/05/2020 07:45:00	9,98	9,62	9,04	8,65	8,32	7,96	7,58	7,25	6,97	6,71	6,49	6,25	6,01	9,87	0
09/05/2020 07:50:00	10,20	9,73	9,03	8,59	8,27	7,91	7,49	7,14	6,87	6,63	6,42	6,20	5,98	10,09	0
09/05/2020 07:55:00	10,35	9,61	8,96	8,64	8,26	7,87	7,54	7,24	6,96	6,70	6,46	6,21	5,95	10,03	0
09/05/2020 08:00:00	10,32	9,82	9,16	8,69	8,25	7,80	7,40	7,04	6,72	6,44	6,18	5,92	5,65	9,96	0
09/05/2020 08:05:00	9,91	9,72	9,10	8,75	8,38	7,99	7,51	7,13	6,82	6,54	6,28	6,01	5,74	10,01	0
09/05/2020 08:10:00	10,03	9,74	9,17	8,71	8,31	7,91	7,49	7,12	6,81	6,53	6,27	6,01	5,76	10,15	0
09/05/2020 08:15:00	10,02	9,76	9,23	8,85	8,35	7,93	7,57	7,23	6,91	6,61	6,33	6,06	5,78	10,27	0
09/05/2020 08:20:00	9,98	9,76	9,22	8,80	8,41	7,97	7,60	7,25	6,94	6,65	6,39	6,13	5,87	10,10	0
09/05/2020 08:25:00	9,98	9,89	9,37	8,89	8,42	7,98	7,55	7,16	6,82	6,51	6,23	5,95	5,67	10,15	0
09/05/2020 08:30:00	9,74	9,88	9,47	9,11	8,70	8,21	7,76	7,36	7,00	6,67	6,34	6,02	5,69	10,17	0
09/05/2020 08:35:00	9,73	9,88	9,51	9,15	8,74	8,30	7,83	7,41	7,05	6,72	6,39	6,07	5,74	10,12	0
09/05/2020 08:40:00	9,78	9,94	9,55	9,10	8,64	8,18	7,74	7,33	6,97	6,63	6,32	6,01	5,70	10,22	0
09/05/2020 08:45:00	9,94	9,97	9,54	9,14	8,65	8,23	7,74	7,32	6,96	6,62	6,30	5,97	5,65	10,42	0
09/05/2020 08:50:00	10,10	10,05	9,51	9,02	8,58	8,07	7,66	7,28	6,93	6,62	6,34	6,06	5,78	10,51	0
09/05/2020 08:55:00	10,22	10,02	9,52	9,07	8,67	8,20	7,73	7,32	6,97	6,65	6,34	6,02	5,70	10,46	0
09/05/2020 09:00:00	10,39	10,15	9,57	9,14	8,67	8,16	7,68	7,27	6,92	6,58	6,26	5,94	5,61	10,78	0
09/05/2020 09:05:00	10,43	10,19	9,66	9,15	8,69	8,12	7,66	7,24	6,87	6,52	6,18	5,85	5,51	10,60	0
09/05/2020 09:10:00	10,37	10,20	9,67	9,14	8,65	8,15	7,64	7,19	6,82	6,48	6,16	5,84	5,51	10,72	0
09/05/2020 09:15:00	10,24	10,22	9,73	9,24	8,75	8,15	7,63	7,17	6,77	6,39	6,02	5,65	5,29	10,58	0
09/05/2020 09:20:00	10,38	10,50	10,06	9,60	9,13	8,56	8,05	7,60	7,20	6,83	6,46	6,09	5,73	10,63	0
09/05/2020 09:25:00	10,59	10,48	10,00	9,53	9,08	8,53	8,04	7,61	7,24	6,88	6,53	6,18	5,83	10,55	0
09/05/2020 09:30:00	10,70	10,51	9,95	9,47	9,04	8,51	8,02	7,60	7,24	6,90	6,58	6,26	5,93	10,80	0
09/05/2020 09:35:00	10,82	10,62	10,02	9,56	9,07	8,57	8,07	7,65	7,29	6,95	6,63	6,31	5,99	11,04	0
09/05/2020 09:40:00	10,81	10,62	10,04	9,50	9,04	8,54	8,05	7,63	7,27	6,94	6,63	6,32	6,01	10,95	0
09/05/2020 09:45:00	10,69	10,56	9,95	9,50	9,02	8,52	8,08	7,69	7,34	7,02	6,73	6,44	6,14	10,70	0
09/05/2020 09:50:00	10,79	10,69	10,16	9,70	9,17	8,58	8,10	7,67	7,28	6,91	6,55	6,18	5,82	10,81	0
09/05/2020 09:55:00	10,72	10,77	10,26	9,73	9,21	8,65	8,11	7,64	7,25	6,87	6,51	6,16	5,80	10,87	0
09/05/2020 10:00:00	10,99	10,71	10,14	9,63	9,13	8,65	8,14	7,70	7,34	7,00	6,68	6,35	6,03	11,08	0
09/05/2020 10:05:00	10,99	10,71	10,16	9,72	9,22	8,68	8,22	7,81	7,44	7,09	6,75	6,41	6,06	11,06	0
09/05/2020 10:10:00	10,89	10,59	10,13	9,71	9,25	8,74	8,31	7,92	7,57	7,22	6,89	6,54	6,20	11,02	0
09/05/2020 10:15:00	10,63	10,55	10,22	9,78	9,32	8,83	8,37	7,95	7,57	7,20	6,84	6,47	6,11	10,77	0
09/05/2020 10:20:00	10,53	10,56	10,23	9,80	9,35	8,82	8,34	7,91	7,52	7,15	6,78	6,40	6,03	10,73	0
09/05/2020 10:25:00	10,77	10,57	10,12	9,67	9,22	8,71	8,24	7,82	7,45	7,10	6,75	6,40	6,05	10,71	0
09/05/2020 10:30:00	11,65	10,62	9,82	9,39	8,91	8,48	8,06	7,71	7,41	7,13	6,87	6,58	6,30	10,93	0
09/05/2020 10:35:00	11,50	10,71	10,01	9,51	9,01	8,51	8,03	7,63	7,29	6,96	6,64	6,32	5,99	11,28	0
09/05/2020 10:40:00	11,52	10,76	10,01	9,51	9,02	8,54	8,04	7,63	7,30	6,98	6,67	6,35	6,03	11,03	0
09/05/2020 10:45:00	11,49	10,86	10,10	9,54	9,04	8,53	8,03	7,61	7,27	6,96	6,66	6,36	6,05	11,12	0
09/05/2020 10:50:00	11,67	11,05	10,28	9,69	9,16	8,67	8,14	7,71	7,37	7,04	6,74	6,44	6,13	11,32	0
09/05/2020 10:55:00	11,95	10,98	10,22	9,66	9,14	8,59	8,12	7,72	7,38	7,05	6,72	6,39	6,06	11,67	0
09/05/2020 11:00:00	11,80	11,16	10,39	9,81	9,21	8,62	8,12	7,69	7,31	6,96	6,63	6,29	5,95	11,59	0
09/05/2020 11:05:00	11,70	10,98	10,17	9,64	9,13	8,61	8,17	7,78	7,45	7,15	6,87	6,58	6,29	11,40	0
09/05/2020 11:10:00	11,60	11,08	10,36	9,86	9,36	8,82	8,29	7,85	7,49	7,14	6,81	6,46	6,12	11,43	0
09/05/2020 11:15:00	11,61	11,13	10,50	9,99	9,43	8,83	8,34	7,90	7,52	7,15	6,79	6,42	6,05	11,45	0
09/05/2020 11:20:00	11,68	11,35	10,75	10,18	9,64	9,05	8,52	8,06	7,67	7,29	6,92	6,55	6,18	11,42	0
09/05/2020 11:25:00	12,26	11,37	10,57	10,03	9,47	8,93	8,46	8,06	7,72	7,39	7,06	6,73	6,41	11,83	0
09/05/2020 11:30:00	11,92	11,26	10,70	10,27	9,74	9,20	8,71	8,28	7,91	7,53	7,15	6,75	6,35	11,86	0
09/05/2020 11:35:00	12,46	11,69	10,80	10,13	9,51	8,87	8,33	7,87	7,49	7,14	6,80	6,46	6,12	12,20	0
09/05/2020 11:40:00	12,83	11,76	10,79	10,15	9,51	8,91	8,41	7,99	7,63	7,30	6,98	6,66	6,34	12,30	0
09/05/2020 11:45:00	12,41	11,74	10,93	10,43	9,81	9,23	8,69	8,23	7,86	7,49	7,13	6,75	6,38	12,25	0
09/05/2020 11:50:00	12,40	11,68	10,88	10,27	9,65	8,99	8,46	8,01	7,62	7,25	6,88	6,51	6,14	12,40	0
09/05/2020 11:55:00	12,18	11,59	10,86	10,30	9,71	9,12	8,57	8,11	7,73	7,36	7,00	6,62	6,25	12,01	0
09/05/2020 12:00:00	12,34	11,63	10,85	10,30	9,71	9,09	8,54	8,08	7,70	7,33	6,95	6,57	6,19	12,14	0
09/05/2020 12:05:00	11,94	11,70	11,01	10,50	9,90	9,28	8,74	8,27	7,87	7,49	7,12	6,74	6,36	11,92	0
09/05/2020 12:10:00	12,09	11,57	10,81	10,35	9,81	9,35	8,82	8,38	8,04	7,71	7,39	7,06	6,73	12,08	0
09/05/2020 12:15:00	12,02	11,64	10,96	10,41	9,86	9,38	8,81	8,34	7,97	7,62	7,28	6,94	6,59	12,17	0
09/05/2020 12:20:00	12,01	11,64	10,89	10,32	9,75	9,15	8,61	8,15	7,77	7,41	7,06	6,71	6,36	12,12	0
09/05/2020 12:25:00	12,36	11,57	10,67	10,08	9,51	8,98	8,51	8,11	7,78	7,48	7,20	6,91	6,62	12,26	0
09/05/2020 12:30:00	12,00	11,68	10,97	10,38	9,83	9,27	8,69	8,22	7,84	7,48	7,13	6,78	6,43	12,05	0
09/05/2020 12:35:00	11,87	11,74	11,17	10,74	10,16	9,49	8,92	8,43	8,00	7,58	7,15	6,71	6,27	12,03	0
09/05/2020 12:40:00	12,34	11,78	10,94	10,37	9,80	9,25	8,72	8,28	7,93	7,59	7,28	6,95	6,63	12,14	0
09/05/2020 12:45:00	12,48	11,87	11,03	10,42	9,87	9,25	8,72	8,27	7,91	7,56	7,23	6,89	6,55	12,33	0
09/05/2020 12:50:00	12,12	11,76	11,01	10,48	9,88	9,37	8,85	8,42	8,06	7,72	7,40	7,08	6,76	12,48	0
09/05/2020 12:55:00	12,11	11,91	11,23	10,73	10,10	9,48	8,92	8,44	8,04	7,65	7,26	6,87	6,48	12,09	0
09/05/2020 13:00:00	12,33	11,86	11,12	10,51	9,97	9,38	8,87	8,44	8,07	7,72	7,39	7,05	6,71	12,35	0
09/05/2020 13:05:00	12,35	11,88	11,15	10,62	10,09	9,53	8,97	8,51	8,14	7,78	7,42	7,05	6,69	12,46	0
09/05/2020 13:10:00	12,24	12,01	11,43	10,94	10,39	9,79	9,22	8,74	8,34	7,94	7,54	7,13	6,72	12,44	0
09/05/2020 13:15:00	12,52	12,13	11,33	10,79	10,24	9,62	9,05	8,58	8,20	7,84	7,47	7,10	6,74	12,79	0
09/05/2020 13:20:00	12,28	12,06	11,39	10,80	10,22	9,56	9,00	8,52	8,12	7,73	7,34	6,96	6,57	12,38	0
09/05/2020 13:25:00	12,07	11,96	11,28	10,79	10,24	9,67	9,11	8,65	8,26	7,89	7,53	7,17	6,80	12,32	0
09/05/2020 13:30:00	12,08	12,02	11,51	11,03	10,51	9,92	9,33	8,83	8,42	8,02	7,60	7,18	6,76	12,31	0
09/05/2020 13:35:00	12,39	12,20	11,45	10,77	10,18	9,60	9,06	8,60	8,22	7,87	7,55	7,23	6,92	12,58	0
09/05/2020 13:40:00	12,58	12,09	11,35	10,84	10,27	9,68	9,19	8,77	8,40	8,05	7,70	7,34	6,99	12,75	0
09/05/2020 13:45:00	12,45	12,11	11,36	10,90	10,33	9,75	9,16	8,68	8,30	7,92	7,54	7,15	6,76	12,42	0
09/05/2020 13:50:00	12,72	12,01	11,16	10,64	10,15	9,59	9,10	8,69	8,36	8,03	7,72	7,39	7,07	12,55	0
09/05/2020 13:55:00	13,94	12,05	10,87	10,28	9,79	9,37	8,95	8,63	8,39	8,16	7,94	7,69	7,44	12,86	0
09/05/2020 14:00:00	14,06	12,34	11,13	10,49	9,87	9,34	8,85	8,47	8,16	7,87	7,58	7,28	6,97	13,00	1
09/05/2020 14:05:00	13,72	12,39	11,32	10,60	10,02	9,47	9,00	8,61	8,29	8,00	7,73	7,45	7,17	13,30	0
09/05/2020 14:10:00	13,01	12,39	11,54	11,04	10,51	9,93	9,45	9,04	8,70	8,37	8,04	7,71	7,37	13,01	0
09/05/2020 14:15:00	13,93	12,53	11,30	10,67	10,11	9,56	9,03	8,62	8,32	8,03	7,75	7,46	7,16	13,15	0
09/05/2020 14:20:00	14,43	12,39	11,05	10,48	9,96	9,42	9,01	8,69	8,43	8,17	7,92	7,64	7,36	13,18	1
09/05/2020 14:25:00	14,00	12,85	11,70	11,02	10,45	9,90	9,42	9,03	8,73	8,45	8,20	7,93	7,67	13,70	0
09/05/2020 14:30:00	13,79	12,68	11,55	10,95	10,37	9,85	9,39	9,02	8,72	8,44	8,19	7,92	7,66	13,15	0
09/05/2020 14:35:00	14,07	12,75	11,61	11,03	10,45	9,88	9,44	9,08	8,78	8,49	8,22	7,93	7,64	13,55	0
09/05/2020 14:40:00	14,12	13,06	11,70	11,01	10,31	9,71	9,22	8,83	8,51	8,24	8,01	7,77	7,53	13,76	0
09/05/2020 14:45:00	14,58	12,90	11,56	10,87	10,26	9,80	9,35	9,00	8,74	8,50	8,29	8,07	7,85	13,92	1
09/05/2020 14:50:00	14,60	13,17	11,83	11,09	10,44	9,88	9,37	8,98	8,68	8,41	8,17	7,91	7,66	13,86	1
09/05/2020 14:55:00	13,91	13,25	12,42	11,91	11,30	10,60	10,02	9,54	9,14	8,73	8,30	7,86	7,41	13,65	0
09/05/2020 15:00:00	14,28	13,21	12,25	11,76	11,27	10,68	10,18	9,78	9,45	9,12	8,77	8,41	8,04	14,16	0
09/05/2020 15:05:00	14,57	13,39	12,31	11,77	11,18	10,55	10,01	9,57	9,22	8,87	8,51	8,13	7,75	14,21	0
09/05/2020 15:10:00	13,73	13,12	12,14	11,58	11,05	10,47	9,96	9,53	9,20	8,88	8,57	8,25	7,94	13,93	0
09/05/2020 15:15:00	13,85	13,31	12,32	11,63	11,00	10,41	9,90	9,48	9,12	8,81	8,52	8,24	7,95	13,80	0
09/05/2020 15:20:00	14,06	13,34	12,31	11,67	11,10	10,51	9,97	9,53	9,18	8,86	8,56	8,24	7,92	13,75	0
09/05/2020 15:25:00	14,11	13,34	12,44	11,82	11,26	10,67	10,13	9,69	9,33	8,99	8,64	8,29	7,94	14,29	0
09/05/2020 15:30:00	13,60	13,21	12,40	11,83	11,26	10,62	10,06	9,58	9,20	8,82	8,45	8,06	7,68	13,79	0
09/05/2020 15:35:00	14,05	13,36	12,43	11,78	11,18	10,64	10,05	9,59	9,23	8,88	8,54	8,19	7,85	14,16	0
09/05/2020 15:40:00	16,03	13,59	11,87	11,16	10,63	10,11	9,67	9,36	9,14	8,94	8,76	8,55	8,34	14,27	1
