FileFormat:0002.2 file with temperature of atmosphere
200
local	GMT or Local
0	GMT-Local=[hours]
0	Height[m]
0	0	0	Longitude                [grd]               [min]               [sec]
0	0	0	Latitude                [grd]               [min]               [sec]
N	NS
59,40	Freq[GHz]
0,00	dTemostat[K]
0,150	MessErr[K]
0,248	//[grad/step]
version 14.0.20110218
MTP5H033F5940K-33.00D180214+A1.1
Commentary:
enter comment
End Of Commentary

SYSTEM\summer.dat
data time	0	50	100	150	200	250	300	350	400	450	500	550	600	OutsideTemperature	Quality
23/04/2020 01:20:00	3,56	5,80	5,90	5,54	4,89	4,13	3,39	2,71	2,13	1,60	1,11	0,65	0,19	3,81	0
23/04/2020 01:25:00	3,56	5,98	6,09	5,66	5,05	4,28	3,51	2,82	2,24	1,71	1,23	0,78	0,33	3,83	0
23/04/2020 01:30:00	3,56	5,69	5,74	5,36	4,78	4,00	3,25	2,58	2,02	1,50	1,03	0,58	0,14	3,80	0
23/04/2020 01:35:00	3,85	5,85	5,97	5,56	5,01	4,31	3,59	2,95	2,40	1,89	1,42	0,99	0,55	3,77	0
23/04/2020 01:40:00	3,45	5,92	6,01	5,69	5,07	4,33	3,61	2,95	2,39	1,88	1,41	0,98	0,55	3,77	0
23/04/2020 01:45:00	3,68	5,78	5,90	5,59	5,02	4,33	3,60	2,96	2,41	1,90	1,43	0,99	0,55	3,72	0
23/04/2020 01:50:00	3,38	6,16	6,32	5,97	5,40	4,62	3,88	3,20	2,62	2,10	1,63	1,19	0,75	3,65	0
23/04/2020 01:55:00	3,30	6,07	6,25	5,81	5,35	4,54	3,77	3,07	2,49	1,97	1,49	1,05	0,60	3,57	0
23/04/2020 02:00:00	3,26	5,84	6,00	5,69	5,06	4,31	3,49	2,77	2,18	1,64	1,14	0,67	0,20	3,54	0
23/04/2020 02:05:00	3,75	6,06	6,14	5,74	5,24	4,48	3,77	3,12	2,57	2,08	1,62	1,20	0,78	3,46	0
23/04/2020 02:10:00	3,74	5,96	6,04	5,71	5,17	4,45	3,83	3,23	2,70	2,21	1,77	1,36	0,96	3,56	0
23/04/2020 02:15:00	3,42	6,00	6,15	5,78	5,22	4,52	3,77	3,09	2,54	2,04	1,58	1,16	0,74	3,37	0
23/04/2020 02:20:00	3,28	6,02	6,22	5,86	5,25	4,58	3,78	3,08	2,50	1,99	1,51	1,08	0,64	3,33	0
23/04/2020 02:25:00	3,80	5,87	5,94	5,57	5,00	4,27	3,62	3,01	2,47	1,98	1,53	1,11	0,69	3,27	0
23/04/2020 02:30:00	3,74	5,83	5,91	5,61	5,02	4,37	3,68	3,05	2,52	2,05	1,61	1,20	0,79	3,08	0
23/04/2020 02:35:00	3,73	5,85	5,89	5,45	4,89	4,28	3,65	3,06	2,55	2,10	1,71	1,36	1,01	3,15	0
23/04/2020 02:40:00	3,76	5,84	5,87	5,53	5,01	4,35	3,66	3,04	2,53	2,06	1,64	1,25	0,86	2,96	0
23/04/2020 02:45:00	3,71	5,89	5,94	5,55	5,05	4,33	3,64	3,01	2,48	2,00	1,56	1,16	0,76	3,16	0
23/04/2020 02:50:00	3,41	5,58	5,60	5,23	4,67	3,95	3,23	2,60	2,06	1,59	1,16	0,76	0,36	3,12	0
23/04/2020 02:55:00	3,28	5,24	5,21	4,83	4,26	3,46	2,80	2,19	1,65	1,16	0,72	0,32	-0,09	3,17	0
23/04/2020 03:00:00	3,17	4,86	4,81	4,51	3,90	3,20	2,51	1,89	1,38	0,91	0,48	0,08	-0,32	3,19	0
23/04/2020 03:05:00	3,34	4,76	4,71	4,29	3,71	3,09	2,46	1,88	1,38	0,94	0,54	0,18	-0,19	3,17	0
23/04/2020 03:10:00	3,21	4,70	4,64	4,23	3,70	3,06	2,38	1,79	1,29	0,85	0,46	0,09	-0,27	3,14	0
23/04/2020 03:15:00	3,23	4,64	4,54	4,16	3,60	2,98	2,32	1,74	1,26	0,83	0,45	0,10	-0,26	3,11	0
23/04/2020 03:20:00	3,19	4,56	4,45	4,16	3,57	2,97	2,35	1,79	1,32	0,90	0,52	0,17	-0,18	3,08	0
23/04/2020 03:25:00	3,06	4,52	4,45	4,07	3,63	3,03	2,39	1,83	1,36	0,95	0,59	0,26	-0,07	3,06	0
23/04/2020 03:30:00	3,14	4,65	4,55	4,17	3,65	2,97	2,38	1,83	1,35	0,92	0,55	0,20	-0,14	3,05	0
23/04/2020 03:35:00	3,07	4,38	4,23	3,84	3,30	2,73	2,21	1,71	1,25	0,86	0,53	0,23	-0,07	3,02	0
23/04/2020 03:40:00	2,99	4,41	4,32	3,97	3,47	2,84	2,25	1,70	1,23	0,82	0,45	0,12	-0,22	3,01	0
23/04/2020 03:45:00	3,06	4,39	4,24	3,94	3,40	2,88	2,23	1,68	1,23	0,85	0,52	0,21	-0,09	3,03	0
23/04/2020 03:50:00	3,03	4,35	4,26	3,84	3,37	2,78	2,22	1,70	1,24	0,84	0,50	0,19	-0,12	3,01	0
23/04/2020 03:55:00	2,91	4,38	4,28	3,94	3,45	2,74	2,10	1,53	1,05	0,61	0,22	-0,15	-0,51	3,04	0
23/04/2020 04:00:00	3,00	4,64	4,55	4,10	3,62	2,90	2,22	1,61	1,11	0,67	0,28	-0,08	-0,44	2,99	0
23/04/2020 04:05:00	2,94	4,65	4,59	4,21	3,73	3,11	2,46	1,88	1,40	0,99	0,62	0,29	-0,04	3,01	0
23/04/2020 04:10:00	2,98	4,59	4,48	4,09	3,61	3,00	2,35	1,78	1,31	0,90	0,55	0,23	-0,09	2,99	0
23/04/2020 04:15:00	2,99	4,65	4,56	4,10	3,56	2,91	2,25	1,66	1,16	0,73	0,35	0,01	-0,33	2,91	0
23/04/2020 04:20:00	2,95	4,59	4,55	4,11	3,52	2,85	2,27	1,71	1,20	0,75	0,36	0,00	-0,35	2,78	0
23/04/2020 04:25:00	2,78	4,37	4,27	3,87	3,32	2,75	2,14	1,58	1,11	0,70	0,36	0,05	-0,25	2,85	0
23/04/2020 04:30:00	2,89	4,35	4,26	3,93	3,35	2,73	2,13	1,57	1,09	0,66	0,29	-0,06	-0,41	2,83	0
23/04/2020 04:35:00	2,89	4,34	4,24	3,93	3,34	2,69	2,02	1,43	0,94	0,50	0,11	-0,26	-0,63	2,81	0
23/04/2020 04:40:00	2,74	4,34	4,23	3,84	3,31	2,68	2,14	1,61	1,13	0,71	0,37	0,05	-0,26	2,79	0
23/04/2020 04:45:00	2,78	4,26	4,10	3,78	3,33	2,77	2,12	1,56	1,12	0,74	0,42	0,13	-0,17	2,59	0
23/04/2020 04:50:00	2,75	3,86	3,75	3,43	2,97	2,46	1,90	1,40	0,98	0,61	0,30	0,01	-0,28	2,54	0
23/04/2020 04:55:00	2,52	3,87	3,75	3,36	2,91	2,27	1,67	1,13	0,67	0,27	-0,08	-0,39	-0,71	2,47	0
23/04/2020 05:00:00	2,48	4,05	3,97	3,62	3,12	2,49	1,86	1,29	0,81	0,39	0,03	-0,30	-0,64	2,46	0
23/04/2020 05:05:00	2,29	3,87	3,79	3,33	2,85	2,20	1,52	0,93	0,44	0,02	-0,33	-0,66	-0,99	2,46	0
23/04/2020 05:10:00	2,56	4,04	3,89	3,45	2,92	2,29	1,67	1,11	0,64	0,24	-0,10	-0,41	-0,72	2,40	0
23/04/2020 05:15:00	2,38	3,80	3,66	3,25	2,67	2,01	1,42	0,87	0,39	-0,03	-0,39	-0,71	-1,04	2,35	0
23/04/2020 05:20:00	2,41	3,57	3,42	3,03	2,59	1,96	1,33	0,78	0,34	-0,06	-0,39	-0,70	-1,01	2,26	0
23/04/2020 05:25:00	2,24	3,63	3,45	3,01	2,43	1,80	1,18	0,62	0,15	-0,26	-0,60	-0,90	-1,21	2,25	0
23/04/2020 05:30:00	2,38	3,67	3,52	3,14	2,57	1,94	1,32	0,76	0,29	-0,13	-0,48	-0,81	-1,14	2,29	0
23/04/2020 05:35:00	2,29	3,62	3,48	3,06	2,54	1,95	1,44	0,94	0,49	0,11	-0,21	-0,49	-0,77	2,26	0
23/04/2020 05:40:00	2,07	3,85	3,72	3,37	2,91	2,27	1,68	1,14	0,67	0,28	-0,05	-0,34	-0,64	2,20	0
23/04/2020 05:45:00	2,03	3,66	3,52	3,14	2,72	2,14	1,57	1,05	0,61	0,24	-0,05	-0,31	-0,57	2,10	0
23/04/2020 05:50:00	2,16	3,91	3,86	3,57	3,03	2,38	1,75	1,19	0,70	0,27	-0,10	-0,44	-0,78	2,10	0
23/04/2020 05:55:00	2,20	3,74	3,58	3,21	2,80	2,22	1,69	1,19	0,76	0,40	0,11	-0,15	-0,41	2,03	0
23/04/2020 06:00:00	2,31	3,27	3,01	2,61	2,22	1,75	1,32	0,90	0,52	0,22	0,00	-0,20	-0,40	2,04	0
23/04/2020 06:05:00	2,16	3,07	2,72	2,34	1,93	1,44	0,95	0,51	0,14	-0,16	-0,37	-0,57	-0,76	2,09	0
23/04/2020 06:10:00	2,06	3,11	2,73	2,39	1,96	1,30	0,71	0,20	-0,21	-0,57	-0,84	-1,10	-1,36	2,20	0
23/04/2020 06:15:00	2,08	3,17	2,81	2,38	1,91	1,34	0,75	0,25	-0,17	-0,50	-0,76	-0,99	-1,22	2,17	0
23/04/2020 06:20:00	2,12	3,19	2,80	2,32	1,85	1,25	0,74	0,26	-0,15	-0,49	-0,73	-0,95	-1,17	2,35	0
23/04/2020 06:25:00	2,14	3,29	2,86	2,42	1,85	1,19	0,57	0,03	-0,42	-0,79	-1,07	-1,33	-1,59	2,37	0
23/04/2020 06:30:00	2,24	3,50	3,00	2,49	1,86	1,18	0,63	0,12	-0,33	-0,70	-0,96	-1,20	-1,43	2,37	0
23/04/2020 06:35:00	2,25	3,45	2,96	2,46	1,86	1,17	0,56	0,01	-0,44	-0,80	-1,08	-1,32	-1,57	2,36	0
23/04/2020 06:40:00	2,51	3,46	2,94	2,46	1,81	1,06	0,40	-0,17	-0,64	-1,03	-1,35	-1,64	-1,93	2,38	0
23/04/2020 06:45:00	2,85	3,43	2,80	2,17	1,55	0,84	0,26	-0,26	-0,70	-1,05	-1,31	-1,54	-1,77	2,45	0
23/04/2020 06:50:00	2,55	3,08	2,43	1,90	1,17	0,55	-0,02	-0,53	-0,96	-1,30	-1,55	-1,77	-1,99	2,49	0
23/04/2020 06:55:00	2,96	3,07	2,35	1,76	1,12	0,51	-0,08	-0,58	-0,97	-1,29	-1,52	-1,72	-1,93	2,63	0
23/04/2020 07:00:00	3,20	3,16	2,34	1,75	1,14	0,56	-0,02	-0,50	-0,86	-1,15	-1,34	-1,51	-1,68	2,62	0
23/04/2020 07:05:00	3,29	3,25	2,43	1,85	1,25	0,61	0,00	-0,50	-0,88	-1,19	-1,40	-1,60	-1,80	2,80	0
23/04/2020 07:10:00	3,09	3,30	2,64	2,03	1,35	0,71	0,10	-0,43	-0,84	-1,19	-1,45	-1,68	-1,91	2,88	0
23/04/2020 07:15:00	3,03	3,28	2,64	2,07	1,44	0,73	0,16	-0,34	-0,77	-1,12	-1,39	-1,64	-1,89	2,83	0
23/04/2020 07:20:00	3,62	3,36	2,48	1,84	1,29	0,64	0,13	-0,32	-0,68	-0,96	-1,15	-1,32	-1,49	2,88	0
23/04/2020 07:25:00	3,21	3,33	2,69	2,08	1,46	0,76	0,22	-0,27	-0,69	-1,04	-1,30	-1,55	-1,79	2,86	0
23/04/2020 07:30:00	3,73	3,34	2,47	1,88	1,27	0,66	0,17	-0,26	-0,61	-0,89	-1,08	-1,25	-1,42	2,93	0
23/04/2020 07:35:00	3,88	3,42	2,47	1,89	1,23	0,64	0,13	-0,30	-0,65	-0,92	-1,09	-1,25	-1,41	3,13	0
23/04/2020 07:40:00	3,52	3,46	2,61	2,03	1,52	0,90	0,37	-0,08	-0,43	-0,70	-0,87	-1,04	-1,20	2,99	0
23/04/2020 07:45:00	4,18	3,47	2,46	1,83	1,33	0,82	0,36	-0,02	-0,31	-0,52	-0,63	-0,73	-0,83	3,21	0
23/04/2020 07:50:00	4,58	3,56	2,54	1,93	1,38	0,83	0,40	0,03	-0,27	-0,50	-0,64	-0,78	-0,92	3,33	0
23/04/2020 07:55:00	5,03	3,54	2,54	1,83	1,26	0,73	0,23	-0,16	-0,47	-0,72	-0,89	-1,06	-1,23	3,33	0
23/04/2020 08:00:00	5,33	3,58	2,44	1,78	1,26	0,85	0,39	0,04	-0,20	-0,39	-0,49	-0,60	-0,70	3,40	0
23/04/2020 08:05:00	4,91	3,72	2,68	2,10	1,54	1,00	0,53	0,15	-0,14	-0,38	-0,54	-0,69	-0,84	3,56	0
23/04/2020 08:10:00	5,29	3,69	2,63	1,95	1,46	0,88	0,43	0,06	-0,22	-0,46	-0,61	-0,77	-0,92	3,54	0
23/04/2020 08:15:00	4,89	3,91	2,93	2,38	1,78	1,25	0,70	0,26	-0,05	-0,32	-0,50	-0,68	-0,87	3,61	0
23/04/2020 08:20:00	5,47	3,83	2,73	2,03	1,47	0,96	0,54	0,20	-0,08	-0,31	-0,45	-0,58	-0,71	3,78	0
23/04/2020 08:25:00	5,21	4,05	2,92	2,27	1,64	1,05	0,57	0,17	-0,14	-0,40	-0,56	-0,71	-0,87	3,96	0
23/04/2020 08:30:00	5,29	4,06	3,01	2,39	1,88	1,31	0,79	0,38	0,08	-0,16	-0,33	-0,50	-0,66	3,95	0
23/04/2020 08:35:00	6,00	4,20	3,05	2,41	1,78	1,23	0,72	0,32	0,03	-0,21	-0,39	-0,57	-0,75	4,23	1
23/04/2020 08:40:00	5,24	4,32	3,38	2,80	2,27	1,64	1,12	0,70	0,37	0,09	-0,13	-0,34	-0,55	4,22	0
23/04/2020 08:45:00	6,37	4,28	3,08	2,45	2,01	1,40	0,95	0,60	0,34	0,11	-0,06	-0,24	-0,41	4,71	1
23/04/2020 08:50:00	7,15	4,38	2,86	2,12	1,61	1,03	0,62	0,31	0,09	-0,09	-0,19	-0,30	-0,42	4,94	1
23/04/2020 08:55:00	7,36	4,44	2,92	2,24	1,72	1,27	0,84	0,55	0,36	0,21	0,13	0,04	-0,05	4,89	1
23/04/2020 09:00:00	7,19	4,68	3,28	2,46	1,87	1,30	0,95	0,66	0,42	0,23	0,13	0,02	-0,08	5,06	1
23/04/2020 09:05:00	7,02	4,70	3,35	2,66	2,06	1,50	1,03	0,68	0,42	0,20	0,05	-0,10	-0,26	5,22	1
23/04/2020 09:10:00	7,74	4,73	3,26	2,63	2,10	1,55	1,16	0,87	0,66	0,48	0,35	0,20	0,06	5,25	1
23/04/2020 09:15:00	7,81	4,99	3,54	2,78	2,25	1,84	1,37	1,04	0,83	0,66	0,56	0,45	0,34	5,21	1
23/04/2020 09:20:00	7,74	5,21	3,81	3,15	2,66	2,04	1,49	1,11	0,85	0,62	0,44	0,24	0,04	5,46	1
23/04/2020 09:25:00	8,10	5,00	3,49	2,71	2,20	1,66	1,30	1,03	0,82	0,65	0,55	0,44	0,33	6,03	1
23/04/2020 09:30:00	7,87	5,16	3,74	3,06	2,46	2,07	1,56	1,21	0,99	0,80	0,67	0,53	0,39	5,45	1
23/04/2020 09:35:00	7,86	5,12	3,63	2,87	2,36	1,88	1,46	1,15	0,95	0,79	0,71	0,61	0,51	5,70	1
23/04/2020 09:40:00	8,05	5,29	3,88	3,11	2,51	2,04	1,52	1,15	0,91	0,71	0,56	0,41	0,26	5,58	1
23/04/2020 09:45:00	8,17	5,23	3,92	3,25	2,61	2,12	1,68	1,35	1,10	0,87	0,69	0,49	0,29	5,63	1
23/04/2020 09:50:00	8,33	5,37	3,89	3,14	2,62	2,05	1,59	1,26	1,04	0,84	0,70	0,54	0,39	5,91	1
23/04/2020 09:55:00	8,62	5,30	3,69	2,98	2,47	2,01	1,65	1,40	1,23	1,10	1,02	0,93	0,84	5,57	1
23/04/2020 10:00:00	9,08	5,56	3,96	3,19	2,63	2,13	1,71	1,43	1,23	1,06	0,94	0,80	0,67	6,19	1
23/04/2020 10:05:00	9,17	5,95	4,11	3,34	2,84	2,46	2,13	1,91	1,79	1,72	1,74	1,74	1,74	6,36	1
23/04/2020 10:10:00	9,67	6,15	4,44	3,59	3,05	2,57	2,06	1,73	1,53	1,36	1,24	1,11	0,97	7,16	1
23/04/2020 10:15:00	9,32	6,43	4,62	3,57	2,85	2,29	1,80	1,44	1,21	1,04	0,97	0,89	0,82	6,76	1
23/04/2020 10:20:00	9,31	6,21	4,51	3,67	3,00	2,50	2,06	1,74	1,52	1,35	1,25	1,14	1,02	7,08	1
23/04/2020 10:25:00	9,23	6,10	4,53	3,81	3,17	2,67	2,24	1,93	1,71	1,52	1,38	1,22	1,07	6,70	1
23/04/2020 10:30:00	9,90	6,32	4,64	3,81	3,32	2,76	2,34	2,06	1,86	1,69	1,56	1,41	1,26	7,56	1
23/04/2020 10:35:00	10,35	6,16	4,50	3,73	3,10	2,70	2,33	2,08	1,91	1,75	1,63	1,49	1,34	6,99	1
23/04/2020 10:40:00	9,67	6,42	4,58	3,76	3,10	2,63	2,20	1,91	1,72	1,58	1,53	1,45	1,38	6,86	1
23/04/2020 10:45:00	9,91	6,59	4,72	3,76	3,09	2,59	2,17	1,88	1,69	1,56	1,51	1,45	1,40	6,80	1
23/04/2020 10:50:00	10,18	6,74	4,91	3,94	3,22	2,63	2,28	2,02	1,81	1,66	1,59	1,52	1,44	7,52	1
23/04/2020 10:55:00	9,78	6,37	4,64	3,80	3,16	2,71	2,27	1,98	1,78	1,62	1,53	1,42	1,32	6,71	1
23/04/2020 11:00:00	9,70	6,24	4,51	3,76	3,26	2,80	2,40	2,13	1,96	1,83	1,76	1,66	1,57	7,01	1
23/04/2020 11:05:00	9,96	6,33	4,52	3,69	3,24	2,76	2,34	2,08	1,93	1,82	1,78	1,70	1,63	6,98	1
23/04/2020 11:10:00	10,83	6,75	4,71	3,79	3,32	2,95	2,61	2,41	2,32	2,27	2,30	2,30	2,30	7,89	1
23/04/2020 11:15:00	10,32	6,59	4,85	4,02	3,58	3,04	2,68	2,43	2,27	2,13	2,04	1,92	1,80	7,89	1
23/04/2020 11:20:00	9,97	6,81	4,93	4,01	3,26	2,74	2,45	2,22	2,04	1,93	1,92	1,89	1,87	7,27	1
23/04/2020 11:25:00	10,54	6,80	4,98	4,17	3,58	3,11	2,74	2,50	2,34	2,22	2,16	2,07	1,98	7,74	1
23/04/2020 11:30:00	10,35	6,90	5,15	4,09	3,40	2,86	2,39	2,06	1,83	1,64	1,53	1,41	1,29	7,95	1
23/04/2020 11:35:00	7,64	7,24	6,24	5,53	4,75	3,87	3,22	2,67	2,23	1,83	1,49	1,16	0,82	7,11	0
23/04/2020 11:40:00	10,70	6,93	5,23	4,47	4,03	3,40	3,05	2,81	2,63	2,46	2,32	2,16	1,99	7,75	1
23/04/2020 11:45:00	10,67	7,12	5,45	4,55	3,80	3,25	2,78	2,43	2,18	1,96	1,78	1,59	1,40	7,72	1
23/04/2020 11:50:00	10,26	7,10	5,44	4,62	3,97	3,34	2,91	2,59	2,36	2,16	2,01	1,84	1,67	7,68	1
23/04/2020 11:55:00	10,40	7,51	5,75	4,70	3,97	3,27	2,73	2,34	2,07	1,84	1,69	1,53	1,36	7,52	1
23/04/2020 12:00:00	10,66	6,93	5,08	4,30	3,71	3,22	2,92	2,71	2,55	2,43	2,38	2,30	2,22	8,46	1
23/04/2020 12:05:00	11,21	6,94	5,02	4,19	3,75	3,35	3,06	2,88	2,78	2,71	2,70	2,65	2,61	8,33	1
23/04/2020 12:10:00	11,38	7,22	5,54	4,73	4,08	3,48	2,92	2,54	2,30	2,04	1,78	1,51	1,23	7,95	1
23/04/2020 12:15:00	11,00	7,02	5,23	4,51	4,02	3,62	3,20	2,94	2,79	2,66	2,56	2,44	2,31	8,07	1
23/04/2020 12:20:00	10,52	7,51	5,89	5,12	4,57	4,05	3,55	3,20	2,99	2,80	2,66	2,49	2,32	7,91	1
23/04/2020 12:25:00	11,59	7,38	5,54	4,62	4,07	3,71	3,33	3,10	2,95	2,83	2,76	2,67	2,58	8,88	1
23/04/2020 12:30:00	10,22	7,16	5,57	4,79	4,25	3,79	3,26	2,90	2,68	2,48	2,33	2,16	2,00	7,89	1
23/04/2020 12:35:00	11,13	7,40	5,73	4,96	4,49	3,81	3,34	3,02	2,80	2,58	2,38	2,14	1,91	8,08	1
23/04/2020 12:40:00	9,46	7,68	6,42	5,71	4,92	4,14	3,53	3,05	2,67	2,31	1,98	1,65	1,32	8,11	1
23/04/2020 12:45:00	9,13	7,63	6,53	5,85	5,20	4,57	3,98	3,51	3,17	2,85	2,57	2,28	2,00	7,87	1
23/04/2020 12:50:00	9,95	7,55	6,15	5,39	4,72	4,01	3,52	3,13	2,81	2,52	2,27	2,02	1,76	8,07	1
23/04/2020 12:55:00	10,60	7,63	6,13	5,31	4,62	4,03	3,53	3,16	2,88	2,62	2,39	2,16	1,93	8,35	1
23/04/2020 13:00:00	10,19	7,77	6,53	5,77	4,98	4,28	3,70	3,23	2,87	2,50	2,15	1,80	1,45	7,97	1
23/04/2020 13:05:00	9,38	8,32	7,06	6,34	5,57	4,86	4,21	3,70	3,31	2,96	2,65	2,36	2,06	8,18	1
23/04/2020 13:10:00	8,90	8,30	6,89	6,09	5,25	4,49	3,86	3,35	2,96	2,65	2,42	2,19	1,97	8,12	1
23/04/2020 13:15:00	9,37	8,77	7,32	6,59	5,85	5,07	4,33	3,78	3,40	3,08	2,83	2,57	2,32	8,25	1
23/04/2020 13:20:00	8,42	8,24	7,19	6,36	5,65	4,89	4,15	3,56	3,13	2,76	2,46	2,17	1,88	8,25	0
23/04/2020 13:25:00	8,89	8,34	7,07	6,24	5,50	4,70	4,02	3,47	3,09	2,76	2,50	2,25	2,00	8,14	0
23/04/2020 13:30:00	10,49	8,41	6,67	5,97	5,38	4,62	4,02	3,60	3,33	3,09	2,90	2,69	2,48	8,62	1
23/04/2020 13:35:00	10,66	8,11	6,36	5,42	4,63	3,96	3,51	3,16	2,90	2,69	2,57	2,43	2,30	8,38	1
23/04/2020 13:40:00	11,36	7,86	6,38	5,64	5,18	4,66	4,39	4,18	3,99	3,80	3,65	3,48	3,30	8,86	1
23/04/2020 13:45:00	11,39	7,85	6,24	5,49	5,00	4,52	4,16	3,91	3,74	3,58	3,46	3,31	3,17	8,80	1
23/04/2020 13:50:00	10,12	7,96	6,62	6,04	5,42	4,75	4,26	3,88	3,58	3,30	3,05	2,78	2,51	9,08	1
23/04/2020 13:55:00	11,57	8,17	6,50	5,84	5,36	4,95	4,46	4,15	3,97	3,81	3,67	3,50	3,32	8,79	1
23/04/2020 14:00:00	9,89	7,99	6,48	5,74	5,21	4,66	4,19	3,84	3,60	3,40	3,28	3,14	3,01	8,63	1
23/04/2020 14:05:00	11,13	8,28	6,58	5,74	5,11	4,54	4,08	3,75	3,52	3,32	3,18	3,02	2,87	8,70	1
23/04/2020 14:10:00	11,13	8,18	6,68	5,84	5,29	4,74	4,32	4,01	3,78	3,57	3,40	3,22	3,04	9,25	1
23/04/2020 14:15:00	10,84	8,00	6,46	5,65	5,09	4,57	4,13	3,80	3,58	3,39	3,25	3,10	2,94	9,15	1
23/04/2020 14:20:00	9,97	8,41	7,21	6,65	6,04	5,35	4,78	4,34	4,01	3,69	3,39	3,08	2,77	8,71	1
23/04/2020 14:25:00	10,97	8,36	6,78	5,93	5,28	4,72	4,22	3,86	3,62	3,41	3,26	3,09	2,93	8,78	1
23/04/2020 14:30:00	8,83	8,49	7,55	6,91	6,31	5,58	4,91	4,38	3,98	3,62	3,29	2,97	2,65	8,68	0
23/04/2020 14:35:00	9,70	8,06	6,88	6,22	5,70	5,21	4,66	4,26	3,98	3,73	3,52	3,30	3,08	9,37	1
23/04/2020 14:40:00	10,62	8,21	6,97	6,33	5,77	5,27	4,75	4,37	4,09	3,82	3,56	3,30	3,03	9,17	1
23/04/2020 14:45:00	8,54	8,50	7,80	7,12	6,32	5,60	4,93	4,35	3,89	3,46	3,07	2,69	2,32	8,79	0
23/04/2020 14:50:00	8,23	8,47	7,79	7,19	6,54	5,74	5,02	4,42	3,95	3,52	3,11	2,72	2,32	8,48	0
23/04/2020 14:55:00	9,39	8,57	7,52	6,85	6,19	5,53	4,96	4,49	4,14	3,82	3,55	3,29	3,02	8,67	0
23/04/2020 15:00:00	12,10	8,51	6,70	5,88	5,34	4,81	4,40	4,13	3,95	3,79	3,67	3,52	3,38	9,58	1
23/04/2020 15:05:00	11,83	8,57	6,75	5,96	5,27	4,72	4,37	4,10	3,90	3,74	3,62	3,50	3,37	9,16	1
23/04/2020 15:10:00	11,36	8,72	7,15	6,42	5,84	5,07	4,50	4,08	3,79	3,50	3,22	2,93	2,64	9,07	1
23/04/2020 15:15:00	12,28	8,57	6,70	5,90	5,34	4,81	4,47	4,24	4,07	3,92	3,83	3,71	3,58	9,98	1
23/04/2020 15:20:00	11,38	8,49	6,93	6,21	5,48	4,92	4,52	4,21	3,97	3,75	3,57	3,37	3,18	9,44	1
23/04/2020 15:25:00	11,93	8,67	7,08	6,23	5,58	5,07	4,66	4,35	4,13	3,93	3,77	3,59	3,41	9,37	1
